,Price,Demand,Demand_pump_storage,Imported_IT,Imported_CH,Imported_DE,Imported_BE,Imported_ES,Imported_GB,Exported_IT,Exported_CH,Exported_DE,Exported_BE,Exported_ES,Exported_GB,Wind Onshore,Fossil Gas,Other,Solar,Biomass,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Hydro Water Reservoir,Hydro Run-of-river and poundage,Hydro Pumped Storage,Fossil Oil,Other renewable,Fossil Coal-derived gas,Geothermal,Waste,Fossil Peat,Marine,Fossil Oil shale,Wind Offshore,Balance,Residual_Demand,hour
851,62.85,80637.0,0.0,0.0,1706.0,2114.32,327.94,0.0,0.0,1293.0,0.0,0.0,0.0,115.23,1926.0,1470.0,8597.0,0,2609.0,348.0,54802.0,0,1247.0,3205.0,6110.0,1193.0,377.0,0,0,0,201.0,0,0,0,0,336.0300000000134,70247.0,851
852,59.35,79799.0,0.0,0.0,1845.0,2243.78,33.66,0.0,0.0,966.0,0.0,0.0,0.0,1960.15,272.0,1440.0,8649.0,0,2896.0,349.0,54704.0,0,1274.0,2408.0,5844.0,1147.0,348.0,0,0,0,203.0,0,0,0,0,387.29000000000815,69416.0,852
853,58.18,77694.0,0.0,0.0,958.0,1691.6,470.82,0.0,0.0,1495.0,0.0,0.0,0.0,1738.09,1018.0,1452.0,8616.0,0,2818.0,348.0,54654.0,0,1229.0,2320.0,5658.0,1402.0,341.0,0,0,0,202.0,0,0,0,0,215.33000000000175,67564.0,853
854,57.96,75048.0,0.0,0.0,164.0,752.25,121.59,0.0,0.0,2294.0,0.0,0.0,0.0,650.0,670.0,1483.0,8444.0,0,2504.0,348.0,54577.0,0,922.0,2025.0,5533.0,1308.0,291.0,0,0,0,202.0,0,0,0,0,12.839999999996508,65326.0,854
855,58.04,72637.0,0.0,0.0,0.0,53.31,0.0,0.0,0.0,2533.0,182.0,108.42,471.89,242.17,467.0,1574.0,8211.0,0,1892.0,348.0,54628.0,0,948.0,1821.0,5492.0,1099.0,251.0,0,0,0,201.0,0,0,0,0,-123.16999999999825,63478.0,855
856,60.35,71564.0,0.0,0.0,270.0,3.3,0.0,0.0,0.0,2183.0,0.0,203.1,757.27,115.36,1007.0,1745.0,8584.0,0,1066.0,348.0,54661.0,0,823.0,1511.0,5333.0,992.0,251.0,0,0,0,203.0,0,0,0,0,-39.429999999993015,63217.0,856
857,63.06,72722.0,0.0,0.0,803.0,185.28,0.0,304.66,0.0,1960.0,0.0,128.83,564.88,0.0,1468.0,2017.0,8549.0,0,365.0,349.0,54637.0,0,837.0,1613.0,5555.0,1239.0,251.0,0,0,0,203.0,0,0,0,0,64.22999999999593,64582.0,857
858,65.79,78534.0,0.0,0.0,1421.0,1167.36,692.27,0.0,0.0,1665.0,0.0,0.0,0.0,744.05,1389.0,2480.0,8607.0,0,0.0,349.0,54609.0,0,961.0,3038.0,6347.0,2233.0,251.0,0,0,0,203.0,0,0,0,0,26.580000000001746,69504.0,858
859,66.83,80009.0,0.0,0.0,1756.0,1590.15,1265.63,0.0,0.0,1424.0,0.0,0.0,0.0,2487.03,1374.0,3026.0,8649.0,0,0.0,349.0,54678.0,0,962.0,3736.0,6505.0,2553.0,251.0,0,0,0,203.0,0,0,0,0,229.75,70275.0,859
860,61.77,76085.0,0.0,0.0,1200.0,1517.59,1764.27,0.0,0.0,1291.0,0.0,0.0,0.0,3125.93,2013.0,3404.0,8525.0,0,0.0,348.0,54671.0,0,1002.0,2663.0,5797.0,1232.0,251.0,0,0,0,204.0,0,0,0,0,63.929999999993015,66680.0,860
861,54.14,72320.0,0.0,0.0,0.0,1081.93,1869.77,0.0,0.0,1984.0,443.0,0.03,0.0,0.0,2013.0,3612.0,8372.0,0,0.0,349.0,54622.0,0,1128.0,2204.0,5389.0,631.0,251.0,0,0,0,204.0,0,0,0,0,2953.6699999999983,63115.0,861
862,52.83,72230.0,0.0,0.0,0.0,901.24,2258.15,0.0,0.0,1976.0,620.0,26.84,0.0,0.0,2012.0,3538.0,8314.0,0,0.0,349.0,55070.0,0,1099.0,1801.0,5112.0,849.0,252.0,0,0,0,204.0,0,0,0,0,2882.550000000003,63376.0,862
863,48.17,72794.0,0.0,0.0,0.0,920.86,2257.19,0.0,0.0,1744.0,508.0,51.74,0.0,2766.31,1941.0,3419.0,8439.0,0,0.0,349.0,55373.0,0,1100.0,1535.0,5068.0,625.0,251.0,0,0,0,203.0,0,0,0,0,-265.0,64104.0,863
864,42.8,69946.0,0.0,0.0,0.0,1068.54,2021.66,0.0,0.0,1784.0,768.0,122.3,0.0,2792.46,1710.0,3327.0,7433.0,0,0.0,349.0,55204.0,0,929.0,1051.0,4799.0,108.0,250.0,0,0,0,203.0,0,0,0,0,-379.5599999999831,61617.0,864
865,41.63,67382.0,589.0,0.0,0.0,889.21,2035.29,0.0,0.0,1837.0,947.0,215.32,0.0,2724.18,1708.0,3277.0,7018.0,0,0.0,349.0,54993.0,0,770.0,817.0,4392.0,0.0,251.0,0,0,0,204.0,0,0,0,0,-407.0,59509.0,865
866,41.3,65958.0,1869.0,0.0,0.0,891.14,1893.23,0.0,0.0,1617.0,966.0,159.25,0.0,2746.21,1706.0,3269.0,6736.0,0,0.0,349.0,54973.0,0,903.0,831.0,4321.0,0.0,251.0,0,0,0,204.0,0,0,0,0,-400.09000000001106,58164.0,866
867,40.4,63266.0,2525.0,0.0,0.0,691.26,1580.94,0.0,0.0,1668.0,1206.0,354.43,0.0,2740.46,1706.0,3297.0,5935.0,0,0.0,349.0,54906.0,0,755.0,808.0,4264.0,0.0,252.0,0,0,0,205.0,0,0,0,0,-422.6899999999878,55500.0,867
868,41.38,62489.0,2609.0,0.0,0.0,461.98,1262.04,0.0,0.0,1768.0,1412.0,509.2,0.0,2753.1,1811.0,3310.0,6275.0,0,0.0,349.0,54971.0,0,731.0,798.0,4265.0,0.0,252.0,0,0,0,204.0,0,0,0,0,-472.27999999999884,54710.0,868
869,42.31,65131.0,2011.0,0.0,0.0,597.78,1633.84,0.0,0.0,1722.0,946.0,353.24,0.0,2716.5,1811.0,3181.0,7117.0,0,0.0,349.0,55050.0,0,765.0,842.0,4283.0,0.0,253.0,0,0,0,204.0,0,0,0,0,-415.1200000000099,57463.0,869
870,51.39,70894.0,0.0,0.0,0.0,742.23,2248.1,0.0,0.0,1946.0,599.0,170.16,0.0,2721.86,1954.0,3143.0,7919.0,0,0.0,349.0,55227.0,0,1076.0,1998.0,4646.0,192.0,252.0,0,0,0,203.0,0,0,0,0,-289.6900000000023,62902.0,870
871,60.26,76537.0,0.0,0.0,855.0,1037.77,1807.22,0.0,0.0,1507.0,0.0,0.0,0.0,3024.21,1912.0,3275.0,8561.0,0,0.0,348.0,55507.0,0,1188.0,3250.0,5384.0,1267.0,251.0,0,0,0,203.0,0,0,0,0,-46.220000000015716,67675.0,871
872,61.15,78273.0,0.0,0.0,823.0,993.26,2010.81,0.0,0.0,1515.0,0.0,0.0,0.0,3029.18,1848.0,3214.0,8669.0,0,379.0,348.0,55522.0,0,1186.0,3591.0,6088.0,1504.0,251.0,0,0,0,203.0,0,0,0,0,116.89000000001397,68389.0,872
873,65.88,78406.0,0.0,0.0,724.0,862.41,1474.43,0.0,0.0,1945.0,0.0,0.0,0.0,3140.66,1886.0,3037.0,8677.0,0,1291.0,349.0,55465.0,0,1198.0,3353.0,6199.0,2369.0,251.0,0,0,0,202.0,0,0,0,0,74.17999999999302,67677.0,873
874,60.28,77781.0,0.0,0.0,634.0,1102.23,1221.06,0.0,0.0,1753.0,0.0,0.0,0.0,3076.68,2013.0,2843.0,8559.0,0,2245.0,349.0,55456.0,0,1191.0,3031.0,6001.0,1627.0,251.0,0,0,0,202.0,0,0,0,0,88.61000000001513,66490.0,874
875,59.38,77393.0,0.0,0.0,541.0,1251.9,1197.43,0.0,0.0,1751.0,0.0,0.0,0.0,3035.92,1961.0,2573.0,8499.0,0,3008.0,349.0,55427.0,0,1190.0,2927.0,5673.0,1151.0,251.0,0,0,0,202.0,0,0,0,0,99.41000000000349,65937.0,875
876,54.69,76764.0,0.0,0.0,327.0,1550.53,1483.24,0.0,0.0,1630.0,0.0,0.0,0.0,3089.89,2013.0,2283.0,8398.0,0,3310.0,349.0,55344.0,0,1193.0,2496.0,5533.0,877.0,250.0,0,0,0,202.0,0,0,0,0,98.8799999999901,65436.0,876
877,54.37,74714.0,0.0,0.0,55.0,1266.01,868.41,0.0,0.0,1837.0,0.0,0.0,0.0,2983.04,2014.0,2242.0,8400.0,0,3065.0,348.0,55311.0,0,1199.0,2378.0,5302.0,695.0,251.0,0,0,0,203.0,0,0,0,0,35.38000000001921,63902.0,877
878,52.93,72426.0,0.0,0.0,0.0,944.59,555.87,0.0,0.0,2002.0,358.0,0.0,0.0,3005.41,2014.0,2248.0,8247.0,0,2633.0,349.0,55270.0,0,1201.0,2310.0,5116.0,566.0,252.0,0,0,0,203.0,0,0,0,0,90.05000000000291,62226.0,878
879,54.3,70109.0,0.0,0.0,0.0,400.99,137.57,0.0,0.0,2462.0,795.0,147.29,0.0,2688.79,2014.0,2323.0,8024.0,0,2065.0,348.0,55191.0,0,1200.0,2350.0,5104.0,498.0,252.0,0,0,0,202.0,0,0,0,0,-120.52000000000407,60415.0,879
880,56.73,68877.0,0.0,0.0,0.0,31.72,0.0,0.0,0.0,2631.0,861.0,506.84,327.2,2421.24,2013.0,2574.0,7995.0,0,1264.0,349.0,55229.0,0,1195.0,2737.0,5160.0,443.0,252.0,0,0,0,202.0,0,0,0,0,-205.55999999999767,59677.0,880
881,60.27,69755.0,0.0,0.0,85.0,0.7,0.0,0.0,0.0,2241.0,0.0,396.6,978.25,2805.58,2013.0,2905.0,8093.0,0,360.0,348.0,55375.0,0,1170.0,3243.0,5576.0,563.0,252.0,0,0,0,203.0,0,0,0,0,-15.729999999995925,60711.0,881
882,62.4,75297.0,0.0,0.0,1084.0,560.35,0.0,0.0,0.0,1728.0,0.0,0.0,140.12,2503.17,2014.0,3314.0,8110.0,0,0.0,349.0,55308.0,0,1035.0,3858.0,6251.0,1411.0,252.0,0,0,0,203.0,0,0,0,0,53.060000000012224,65529.0,882
883,63.86,76556.0,0.0,0.0,1155.0,601.77,286.85,0.0,0.0,1709.0,0.0,0.16,0.0,3092.42,2014.0,4044.0,8141.0,0,0.0,349.0,55299.0,0,939.0,3929.0,6426.0,1777.0,253.0,0,0,0,204.0,0,0,0,0,33.0399999999936,65882.0,883
884,58.0,72337.0,0.0,0.0,66.0,164.37,322.59,0.0,0.0,2080.0,0.0,242.64,0.0,3130.58,2015.0,4625.0,7883.0,0,0.0,349.0,55199.0,0,946.0,2657.0,5867.0,1055.0,252.0,0,0,0,204.0,0,0,0,0,-215.2600000000093,61641.0,884
885,50.49,68487.0,0.0,0.0,0.0,0.0,244.53,0.0,0.0,2150.0,1029.0,564.28,0.0,3115.31,2014.0,5154.0,7310.0,0,0.0,348.0,55140.0,0,882.0,1753.0,5324.0,422.0,251.0,0,0,0,204.0,0,0,0,0,-327.0599999999977,57805.0,885
886,49.5,68454.0,0.0,0.0,0.0,78.8,437.88,0.0,0.0,1929.0,931.0,542.3,0.0,3081.06,2014.0,5798.0,7025.0,0,0.0,348.0,54973.0,0,781.0,1521.0,4927.0,262.0,251.0,0,0,0,205.0,0,0,0,0,-343.68000000000757,57524.0,886
887,46.18,69120.0,0.0,0.0,0.0,130.46,672.31,0.0,0.0,1624.0,736.0,469.12,0.0,2778.74,2015.0,6267.0,6459.0,0,0.0,349.0,54903.0,0,886.0,1426.0,4611.0,212.0,252.0,0,0,0,203.0,0,0,0,0,-372.09000000001106,58039.0,887
888,46.25,66539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,882.0,934.34,130.68,2840.44,1913.0,6652.0,5251.0,0,0.0,349.0,54778.0,0,655.0,1741.0,4610.0,126.0,252.0,0,0,0,204.0,0,0,0,0,-421.4600000000064,55073.0,888
889,45.21,64157.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,1923.0,1173.0,1121.45,287.91,2729.09,1913.0,7029.0,4596.0,0,0.0,349.0,54484.0,0,421.0,1604.0,4371.0,0.0,249.0,0,0,0,203.0,0,0,0,0,-487.4499999999971,52554.0,889
890,41.24,63012.0,1648.0,0.0,0.0,0.0,0.0,0.0,0.0,1857.0,1204.0,1093.03,291.89,2729.01,1912.0,7283.0,4341.0,0,0.0,348.0,54612.0,0,576.0,1414.0,4170.0,0.0,249.0,0,0,0,203.0,0,0,0,0,-550.929999999993,51356.0,890
891,38.05,60387.0,2367.0,0.0,0.0,0.0,0.0,0.0,0.0,2105.0,1880.0,1721.97,548.67,2744.34,1912.0,7492.0,4297.0,0,0.0,349.0,54541.0,0,558.0,1254.0,4044.0,0.0,249.0,0,0,0,203.0,0,0,0,0,-678.9799999999959,48648.0,891
892,37.0,59331.0,2582.0,0.0,0.0,0.0,0.0,0.0,0.0,2226.0,2048.0,2037.04,729.77,2732.36,1911.0,7857.0,4279.0,0,0.0,348.0,54371.0,0,532.0,1062.0,3949.0,0.0,249.0,0,0,0,204.0,0,0,0,0,-746.1699999999983,47321.0,892
893,39.04,62038.0,2340.0,0.0,0.0,0.0,0.0,0.0,0.0,2133.0,1696.0,1547.82,227.97,2741.33,1911.0,8056.0,4498.0,0,0.0,348.0,54800.0,0,577.0,1389.0,3851.0,0.0,249.0,0,0,0,204.0,0,0,0,0,-663.1199999999953,49927.0,893
894,48.06,68146.0,38.0,0.0,0.0,0.0,116.3,0.0,0.0,2067.0,1018.0,940.2,0.0,2705.39,1811.0,7834.0,5841.0,0,0.0,348.0,55032.0,0,579.0,1912.0,4141.0,0.0,252.0,0,0,0,203.0,0,0,0,0,-467.2899999999936,55968.0,894
895,54.9,74248.0,0.0,0.0,55.0,35.69,417.14,0.0,0.0,2024.0,0.0,178.79,0.0,3053.04,1911.0,7466.0,7024.0,0,0.0,348.0,55232.0,0,609.0,3230.0,4959.0,1380.0,252.0,0,0,0,203.0,0,0,0,0,-204.0,61620.0,895
896,56.5,75612.0,0.0,0.0,297.0,28.13,272.78,0.0,0.0,1962.0,0.0,130.61,0.0,3163.99,2013.0,6893.0,7487.0,0,299.0,348.0,55225.0,0,622.0,3479.0,5548.0,1937.0,251.0,0,0,0,204.0,0,0,0,0,9.309999999997672,62668.0,896
897,55.53,75770.0,0.0,0.0,216.0,100.51,528.71,0.0,0.0,2070.0,0.0,185.49,0.0,3192.2,2015.0,6328.0,7622.0,0,841.0,348.0,55271.0,0,622.0,3295.0,5778.0,1791.0,252.0,0,0,0,204.0,0,0,0,0,-35.470000000001164,62619.0,897
898,54.62,74694.0,0.0,0.0,8.0,9.07,413.55,0.0,0.0,2108.0,0.0,277.09,0.0,3152.31,2015.0,6020.0,7559.0,0,1611.0,342.0,55200.0,0,622.0,3139.0,5593.0,1214.0,252.0,0,0,0,203.0,0,0,0,0,-60.779999999998836,61267.0,898
899,54.2,74029.0,0.0,0.0,0.0,2.29,457.38,0.0,0.0,2117.0,305.0,387.76,0.0,3061.95,2014.0,6602.0,7507.0,0,2310.0,341.0,55075.0,0,623.0,2239.0,5245.0,934.0,252.0,0,0,0,203.0,0,0,0,0,-124.04000000000815,59669.0,899
900,48.91,73564.0,0.0,0.0,0.0,0.0,747.34,0.0,0.0,2262.0,700.0,626.95,0.0,3143.76,1888.0,7350.0,7507.0,0,2588.0,347.0,54921.0,0,622.0,1675.0,5144.0,624.0,252.0,0,0,0,203.0,0,0,0,0,-204.3700000000099,58279.0,900
901,46.34,72171.0,0.0,0.0,0.0,0.0,355.29,0.0,0.0,2331.0,1226.0,993.02,0.0,3015.28,1886.0,8065.0,7425.0,0,2602.0,348.0,54832.0,0,623.0,1344.0,4935.0,341.0,252.0,0,0,0,202.0,0,0,0,0,-298.00999999999476,56367.0,901
902,44.4,70075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2350.0,1508.0,1378.61,139.89,2840.64,1804.0,8278.0,7193.0,0,2429.0,348.0,54677.0,0,597.0,1003.0,4626.0,106.0,252.0,0,0,0,201.0,0,0,0,0,-386.1399999999994,54541.0,902
903,43.55,68230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2572.0,1779.0,1845.02,553.82,2806.03,1803.0,8316.0,7216.0,0,2150.0,348.0,54791.0,0,400.0,831.0,4614.0,12.0,253.0,0,0,0,201.0,0,0,0,0,-456.86999999999534,52949.0,903
904,45.36,67364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2559.0,1646.0,1680.34,527.46,2805.81,2013.0,7884.0,7176.0,0,1225.0,348.0,54813.0,0,364.0,1072.0,4787.0,71.0,252.0,0,0,0,203.0,0,0,0,0,-400.6100000000006,53265.0,904
905,52.0,68468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2265.0,1249.0,1278.41,453.83,3014.49,2014.0,7382.0,7375.0,0,368.0,349.0,54696.0,0,364.0,1900.0,5287.0,274.0,252.0,0,0,0,203.0,0,0,0,0,-292.7299999999959,55228.0,905
906,55.48,74475.0,0.0,0.0,0.0,166.2,481.71,0.0,0.0,2078.0,172.0,313.25,0.0,2908.15,2014.0,6890.0,7467.0,0,0.0,349.0,54772.0,0,363.0,3301.0,6052.0,1445.0,252.0,0,0,0,203.0,0,0,0,0,-218.4899999999907,61330.0,906
907,56.47,75910.0,0.0,0.0,0.0,135.36,737.14,0.0,0.0,2169.0,299.0,338.88,0.0,2948.85,2014.0,6715.0,7573.0,0,0.0,348.0,55071.0,0,364.0,3596.0,6364.0,2090.0,253.0,0,0,0,203.0,0,0,0,0,-230.22999999999593,62628.0,907
908,52.68,71876.0,0.0,0.0,0.0,128.04,565.99,0.0,0.0,2222.0,903.0,466.24,0.0,2956.2,2014.0,6742.0,7221.0,0,0.0,348.0,55122.0,0,361.0,2658.0,5813.0,719.0,252.0,0,0,0,203.0,0,0,0,0,-304.4100000000035,59118.0,908
909,44.96,68159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2469.0,1211.0,643.54,164.81,2977.58,2015.0,6502.0,7106.0,0,0.0,348.0,55120.0,0,388.0,1782.0,5258.0,335.0,252.0,0,0,0,204.0,0,0,0,0,-344.929999999993,56195.0,909
910,51.33,67970.0,0.0,0.0,0.0,84.18,0.0,0.0,0.0,2405.0,1089.0,488.88,481.8,2938.58,1928.0,6292.0,6792.0,0,0.0,348.0,55125.0,0,393.0,1612.0,5151.0,724.0,252.0,0,0,0,204.0,0,0,0,0,-324.08000000000175,56323.0,910
911,44.9,69023.0,0.0,0.0,0.0,554.77,736.96,0.0,0.0,1769.0,461.0,135.79,0.0,2688.12,2014.0,6370.0,5230.0,0,0.0,348.0,54681.0,0,387.0,1704.0,4964.0,404.0,252.0,0,0,0,200.0,0,0,0,0,-259.18000000000757,57489.0,911
912,48.01,66282.0,0.0,0.0,0.0,291.1,52.87,0.0,0.0,2056.0,1029.0,431.95,0.0,2784.55,1716.0,6407.0,4613.0,0,0.0,348.0,54577.0,0,388.0,1897.0,4669.0,139.0,252.0,0,0,0,204.0,0,0,0,0,-461.52999999999884,55002.0,912
913,41.45,63892.0,946.0,0.0,0.0,347.13,297.59,0.0,0.0,1890.0,1039.0,432.86,0.0,2730.35,1660.0,6398.0,3834.0,0,0.0,349.0,54544.0,0,371.0,1081.0,4425.0,0.0,252.0,0,0,0,203.0,0,0,0,0,-488.49000000000524,52866.0,913
914,38.97,62473.0,1713.0,0.0,0.0,310.68,124.65,0.0,0.0,1846.0,1016.0,438.07,0.0,2714.56,1565.0,6343.0,3335.0,0,0.0,349.0,54769.0,0,398.0,1053.0,4133.0,0.0,252.0,0,0,0,203.0,0,0,0,0,-495.3000000000029,51794.0,914
915,34.96,60115.0,2366.0,0.0,0.0,186.45,0.0,0.0,0.0,1968.0,1284.0,593.97,236.42,2728.01,1566.0,6327.0,3221.0,0,0.0,348.0,54281.0,0,404.0,1076.0,4026.0,0.0,252.0,0,0,0,203.0,0,0,0,0,-532.9499999999971,49559.0,915
916,36.19,59519.0,2610.0,0.0,0.0,259.52,0.0,0.0,0.0,1923.0,1202.0,560.38,82.97,2748.0,1567.0,6301.0,3012.0,0,0.0,348.0,54061.0,0,393.0,860.0,4009.0,0.0,252.0,0,0,0,204.0,0,0,0,0,-512.8300000000163,49005.0,916
917,39.38,62045.0,2194.0,0.0,0.0,477.96,563.96,0.0,0.0,1954.0,1024.0,445.69,0.0,2708.66,1551.0,6593.0,3142.0,0,0.0,348.0,54286.0,0,401.0,1120.0,4069.0,0.0,253.0,0,0,0,203.0,0,0,0,0,-465.43000000000757,51180.0,917
918,47.14,67994.0,63.0,0.0,0.0,139.63,0.0,0.0,0.0,2198.0,1052.0,599.38,226.81,2743.43,28.0,7029.0,4285.0,0,0.0,348.0,54899.0,0,539.0,2242.0,4476.0,0.0,252.0,0,0,0,201.0,0,0,0,0,-493.9899999999907,56288.0,918
919,57.56,74016.0,0.0,0.0,0.0,345.65,831.16,0.0,0.0,1925.0,247.0,199.89,0.0,3150.03,1430.0,7697.0,5285.0,0,0.0,348.0,55205.0,0,612.0,3799.0,5352.0,789.0,252.0,0,0,0,199.0,0,0,0,0,-253.11000000000058,60768.0,919
920,58.0,75414.0,0.0,0.0,141.0,326.67,540.04,0.0,0.0,1900.0,0.0,73.21,0.0,3153.03,1962.0,8099.0,5747.0,0,332.0,348.0,55255.0,0,621.0,3862.0,5677.0,1072.0,252.0,0,0,0,199.0,0,0,0,0,-30.530000000013388,61107.0,920
921,57.82,75368.0,0.0,0.0,0.0,288.49,0.0,0.0,0.0,2071.0,108.0,54.94,56.65,3171.1,1961.0,8439.0,5812.0,0,1351.0,348.0,55299.0,0,616.0,3355.0,5865.0,940.0,252.0,0,0,0,201.0,0,0,0,0,-24.20000000001164,59512.0,921
922,56.78,74391.0,0.0,0.0,0.0,4.63,0.0,0.0,0.0,2077.0,416.0,167.83,293.11,3136.15,2013.0,8783.0,5926.0,0,2581.0,347.0,55135.0,0,609.0,2386.0,5514.0,686.0,252.0,0,0,0,204.0,0,0,0,0,-66.45999999999185,57309.0,922
923,55.26,73814.0,0.0,0.0,0.0,4.37,0.0,0.0,0.0,2216.0,617.0,250.14,301.82,3109.03,2014.0,9064.0,5801.0,0,3265.0,346.0,54982.0,0,609.0,1999.0,5134.0,567.0,252.0,0,0,0,203.0,0,0,0,0,-95.6200000000099,56148.0,923
924,51.9,73272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2261.0,805.0,421.31,644.5,3124.54,2013.0,9395.0,5686.0,0,3564.0,347.0,54812.0,0,609.0,2251.0,5020.0,306.0,252.0,0,0,0,202.0,0,0,0,0,-97.35000000000582,55091.0,924
925,46.07,71242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421.0,1187.0,1029.38,1157.65,3115.08,2014.0,9592.0,5802.0,0,3505.0,348.0,54639.0,0,610.0,2047.0,4811.0,169.0,252.0,0,0,0,203.0,0,0,0,0,-188.11000000000058,53131.0,925
926,45.1,69185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2596.0,1431.0,1344.55,1491.85,3119.65,2013.0,9678.0,5643.0,0,3224.0,347.0,54783.0,0,610.0,1392.0,4629.0,141.0,253.0,0,0,0,201.0,0,0,0,0,-280.0500000000029,51453.0,926
927,44.12,67367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2822.0,1653.0,1873.7,1691.09,3101.85,2013.0,9751.0,5573.0,0,2431.0,347.0,54879.0,0,610.0,1383.0,4513.0,227.0,253.0,0,0,0,201.0,0,0,0,0,-353.6399999999994,50471.0,927
928,44.78,66227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2734.0,1930.0,2209.35,1731.69,3097.47,2013.0,9756.0,5723.0,0,1381.0,347.0,55002.0,0,566.0,1553.0,4562.0,197.0,252.0,0,0,0,203.0,0,0,0,0,-400.50999999999476,50325.0,928
929,50.0,67513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2637.0,1708.0,1888.98,1304.14,3113.02,2013.0,9937.0,5831.0,0,381.0,347.0,54982.0,0,487.0,1942.0,4908.0,583.0,252.0,0,0,0,203.0,0,0,0,0,-324.1399999999994,52084.0,929
930,54.52,72163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2283.0,1162.0,1017.04,609.77,3162.51,2013.0,10162.0,5867.0,0,0.0,347.0,54881.0,0,554.0,3207.0,5594.0,985.0,251.0,0,0,0,203.0,0,0,0,0,-359.320000000007,56204.0,930
931,56.32,72988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2370.0,1177.0,1053.19,283.24,3150.68,2013.0,10435.0,5795.0,0,0.0,347.0,54963.0,0,532.0,3503.0,5833.0,785.0,250.0,0,0,0,203.0,0,0,0,0,-389.1100000000006,56517.0,931
932,47.67,69658.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,2164.0,1241.0,1010.43,367.38,3115.49,2013.0,10628.0,4614.0,0,0.0,347.0,54998.0,0,477.0,2550.0,5362.0,0.0,251.0,0,0,0,203.0,0,0,0,0,-444.3000000000029,53465.0,932
933,39.52,66546.0,1886.0,0.0,0.0,41.32,0.0,0.0,0.0,2082.0,1051.0,544.98,288.14,3152.52,2013.0,10613.0,3527.0,0,0.0,347.0,54961.0,0,428.0,2115.0,4713.0,0.0,251.0,0,0,0,203.0,0,0,0,0,-364.31999999999243,51017.0,933
934,46.03,66786.0,1046.0,0.0,0.0,6.25,0.0,0.0,0.0,2318.0,1252.0,719.76,523.81,3066.59,1854.0,10436.0,3353.0,0,0.0,347.0,54770.0,0,410.0,2794.0,4595.0,0.0,251.0,0,0,0,203.0,0,0,0,0,-400.9100000000035,51552.0,934
935,39.89,67594.0,868.0,0.0,0.0,516.73,385.5,0.0,0.0,1549.0,662.0,274.55,0.0,2790.35,1816.0,10177.0,3345.0,0,0.0,347.0,53704.0,0,415.0,1471.0,4433.0,0.0,251.0,0,0,0,204.0,0,0,0,0,-304.6699999999837,52780.0,935
936,38.92,64680.0,1280.0,0.0,0.0,382.47,403.67,0.0,0.0,1696.0,918.0,532.61,0.0,2803.78,1615.0,10299.0,2719.0,0,0.0,346.0,52904.0,0,411.0,1039.0,4097.0,0.0,251.0,0,0,0,204.0,0,0,0,0,-469.25,50080.0,936
937,25.7,61848.0,1776.0,0.0,0.0,361.62,357.67,0.0,0.0,1554.0,1000.0,592.9,0.0,2783.79,1511.0,10269.0,2608.0,0,0.0,347.0,51087.0,0,389.0,562.0,4108.0,0.0,251.0,0,0,0,204.0,0,0,0,0,-521.3999999999942,47267.0,937
938,26.26,60197.0,2593.0,0.0,0.0,341.54,180.62,0.0,0.0,1413.0,1090.0,616.65,0.0,2767.53,1454.0,10264.0,2603.0,0,0.0,347.0,50570.0,0,381.0,401.0,4027.0,0.0,251.0,0,0,0,205.0,0,0,0,0,-560.0199999999895,45701.0,938
939,20.49,57215.0,2844.0,0.0,0.0,218.19,63.9,0.0,0.0,1654.0,1356.0,752.87,0.0,2739.84,1411.0,9994.0,2582.0,0,0.0,347.0,49388.0,0,377.0,232.0,3733.0,0.0,251.0,0,0,0,203.0,0,0,0,0,-583.6200000000099,43285.0,939
940,15.7,55920.0,2775.0,0.0,0.0,0.0,0.0,0.0,0.0,1905.0,1564.0,920.2,317.74,2741.43,1410.0,9921.0,2581.0,0,0.0,347.0,49460.0,0,392.0,173.0,3606.0,0.0,248.0,0,0,0,203.0,0,0,0,0,-622.3699999999953,42190.0,940
941,17.93,56584.0,2771.0,0.0,0.0,129.38,0.0,0.0,0.0,1766.0,1286.0,696.99,109.25,2698.16,1410.0,9789.0,2602.0,0,0.0,347.0,49337.0,0,416.0,176.0,3516.0,0.0,248.0,0,0,0,204.0,0,0,0,0,-557.0199999999895,43075.0,941
