,Price,Demand,Demand_pump_storage,Imported_AT,Imported_CZ,Imported_LU,Imported_PL,Imported_NL,Imported_CH,Imported_FR,Imported_DK,Imported_SE,Exported_AT,Exported_CZ,Exported_LU,Exported_PL,Exported_NL,Exported_CH,Exported_FR,Exported_DK,Exported_SE,Wind Onshore,Fossil Gas,Other,Solar,Biomass,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Hydro Water Reservoir,Hydro Run-of-river and poundage,Hydro Pumped Storage,Fossil Oil,Other renewable,Fossil Coal-derived gas,Geothermal,Waste,Fossil Peat,Marine,Fossil Oil shale,Wind Offshore,Balance,Residual_Demand,hour
1309,35.0,49963.3525,5577.725,332.12,248.38,0.0,0.0,0.0,0.0,1022.73,0.0,0.0,2666.78,596.54,325.15,1104.4,2108.17,2622.87,0.0,989.37,291.5,602.9425,4111.502500000001,312.4650000000001,19366.320000000003,4936.295,9172.95,15315.3,5065.667500000001,33.515,1468.2525,3.0925,664.1025,152.06,0,3.88,497.775,0,0,0,410.045,-2526.462499999994,27465.9575,1309
1310,34.54,48030.8075,5334.09,397.06,169.92,0.0,0.0,0.0,0.0,1898.2,0.0,0.0,2797.17,543.82,299.91,1039.54,2060.37,2181.93,0.0,1264.83,148.7,588.06,3888.505,310.3375,16550.445,4920.807500000001,9163.7075,15246.927500000002,4541.93,75.1825,1467.1075,5.02,663.865,151.1975,0,3.88,497.5375,0,0,0,482.685,-2678.792499999996,28293.77500000001,1310
1311,35.25,46976.885,3615.8275,340.24,204.79,0.0,0.0,0.0,0.0,2388.77,0.0,0.0,2839.23,581.9,288.08,1025.79,1703.01,2300.14,0.0,1271.03,9.5,535.615,4024.0575,310.3575,12192.152499999998,4936.295,9127.0075,15592.7475,4958.040000000001,93.8525,1469.8275,70.47749999999998,665.95,151.245,0,3.88,500.4175,0,0,0,531.6675,-2514.002499999988,31595.960000000006,1311
1312,37.04,47194.69,939.33,242.99,259.08,0.0,0.0,0.0,0.0,3122.81,0.0,0.0,2537.48,629.42,230.54,966.39,1058.12,2139.75,0.0,926.51,3.0,547.365,4147.21,310.4050000000001,5484.0075000000015,4935.555,9231.975,16141.4525,5668.3175,134.0325,1456.8825,581.675,669.835,151.23000000000005,0,3.88,468.515,0,0,0,671.6075000000002,-2396.4050000000134,38415.082500000004,1312
1313,42.37,50820.98250000001,31.7925,219.48,523.58,0.0,0.0,15.43,0.0,3522.87,402.26,406.8,1847.72,559.7,272.62,879.45,1084.05,1897.3,0.0,16.61,0.0,1098.0975,4685.775,313.245,770.3374999999999,4929.87,9246.5475,16580.845,7443.012499999999,59.435,1448.5924999999993,1744.1575,675.1825,152.51250000000005,0,3.88,441.1,0,0,0,730.5799999999998,-1996.6350000000166,46179.76250000001,1313
1314,51.0,56597.305,7.762499999999998,254.91,613.95,0.0,0.0,14.03,0.0,3046.2,991.06,578.0,1144.93,432.52,352.01,847.32,1526.97,907.45,0.0,0.0,0.0,2010.96,5407.425,327.025,0.1775,4945.147500000001,9251.5375,16543.01,8223.4375,159.39749999999995,1440.8625000000004,3571.2975,671.0575,158.6975,0,3.88,436.645,0,0,0,820.09,-2347.470000000001,51729.872500000005,1314
1315,51.47,56293.21,26.9,171.16,781.4,0.0,0.0,0.0,0.0,2344.92,995.02,608.2,751.62,423.83,429.67,717.58,2104.21,616.25,0.0,0.0,0.0,3293.39,5539.647499999999,333.1225,0.0,4955.6825,9260.9225,16574.335,8155.9525,75.83500000000002,1437.135,2760.53,664.0799999999998,161.4025,0,3.88,452.2775,0,0,0,626.4350000000002,-2167.9425000000047,50322.57000000001,1315
1316,50.0,54037.8275,236.795,145.3,942.73,0.0,0.0,0.0,0.0,2310.76,1013.84,608.5,969.2,345.8,375.87,590.18,1952.6,1407.72,0.0,0.0,0.0,4075.43,5468.7775,343.275,0.0,4944.4825,9280.5275,16568.577500000007,7847.2225,123.0325,1437.7075,606.1075000000002,663.9949999999999,165.9875,0,3.88,446.6975,0,0,0,462.18,-2456.982499999991,47449.825,1316
1317,44.46,52229.73,559.1600000000002,147.99,1109.74,0.0,0.0,0.0,0.0,2167.94,1008.87,608.6,1402.85,293.08,330.3,520.85,2052.21,1970.86,0.0,0.0,0.0,4276.630000000001,5489.875,344.45,0.0,4959.9475,9287.025,16640.377500000002,7529.2875,53.31,1428.92,72.9275,663.0274999999998,166.5025,0,3.88,446.5725,0,0,0,385.785,-2567.3824999999997,45525.32,1317
1318,47.65,52125.995,129.935,199.26,1302.81,0.0,0.0,0.0,0.0,1786.36,1003.81,608.9,1374.8,230.38,419.72,401.81,2204.0,2544.32,0.0,0.0,0.0,4343.8775,5531.785,344.3624999999999,0.0,4946.8925,9304.3425,16648.002500000002,7587.125,68.8825,1424.235,275.8125,663.5325,166.4225,0,3.88,451.43250000000006,0,0,0,351.1725,-2418.0624999999854,45388.854999999996,1318
1319,44.1,49245.0475,335.7100000000001,214.37,1382.71,0.0,0.0,0.0,0.0,1079.55,936.35,609.1,1525.39,216.05,480.8,394.16,2413.03,3188.16,0.0,0.0,0.0,4438.9475,5504.7425,337.435,0.0,4938.6875,9303.777500000002,16626.23,7045.0575,47.42250000000001,1429.95,177.39999999999995,662.195,163.2125,0,3.88,452.7225,0,0,0,272.145,-2172.4625000000015,42488.07,1319
1320,38.7,47071.175,2153.9075,375.0,1599.24,0.0,0.0,0.0,0.0,1352.33,529.89,609.2,1380.54,142.28,416.42,364.63,2268.1,3295.86,0.0,15.31,0.0,4089.0825,5352.405000000002,339.4475,0.0,4914.3375,9319.545,16642.375,6137.815000000001,105.5125,1429.8225000000002,3.0,663.1925,163.015,0,3.88,452.695,0,0,0,188.6575,-2837.7799999999916,40747.902500000004,1320
1321,37.02,45596.0175,2815.4475,357.15,1539.63,0.0,0.0,0.0,0.0,1349.2,388.72,456.2,1542.85,149.47,355.55,394.99,2340.48,3455.42,0.0,8.75,0.0,3621.8125,5430.0250000000015,339.48,0.0,4904.2575000000015,9324.935,16623.625,6128.3925,156.51749999999996,1426.7925,3.0,662.395,163.015,0,3.88,457.27,0,0,0,221.8275,-3100.850000000006,39705.3,1321
1322,37.0,44861.48,3400.765000000001,319.91,1540.62,0.0,0.0,0.0,0.0,1632.24,337.37,463.3,1501.83,127.25,314.97,414.96,2191.15,3339.34,0.0,0.01,0.0,3352.815,5368.2649999999985,339.615,0.0,4887.5,9335.7825,16645.5125,6259.6375,153.72,1431.565,3.0,662.97,163.0575,0,3.88,457.39,0,0,0,448.8825,-2344.7225000000108,39007.77,1322
1323,36.37,45576.875,4187.5525,358.39,1179.71,0.0,0.0,0.0,0.0,1938.1,383.62,64.2,1436.31,77.8,309.11,541.95,1836.91,3109.95,0.0,5.67,0.0,3846.405,5450.3,339.655,0.0,4895.1425,9339.72,16615.5875,6804.9925,140.2675,1438.635,3.0,663.0275,163.0525,0,3.88,441.97,0,0,0,506.8525,-2505.619999999988,39179.96,1323
1324,36.06,47209.38,4138.745,368.05,1509.65,0.0,0.0,0.0,0.0,2160.43,35.11,0.0,1374.71,127.07,262.1,505.43,1389.13,2972.28,0.0,360.09,2.8,4290.24,5805.1025,341.5800000000001,0.0,4885.0225,9355.659999999998,16524.08,7349.6775,145.9075,1438.985,9.75,663.3125,163.94,0,3.88,449.805,0,0,0,576.5775000000001,-2264.9749999999985,40289.8325,1324
1325,40.07,51887.99249999999,2088.41,211.59,1290.34,0.0,0.0,55.24,0.0,1874.14,332.06,0.0,1490.03,164.09,261.51,693.75,1098.46,2967.56,0.0,52.49,2.3,4433.502500000001,6695.1075,360.5925,0.0,4886.3675,9370.509999999998,16615.5375,8576.855,173.82999999999996,1440.475,111.0075,663.105,172.71250000000003,0,3.88,451.53,0,0,0,496.61,-2491.5999999999985,44893.16249999999,1325
1326,50.02,61124.9075,174.3425,91.54,1025.84,0.0,0.0,473.64,10.51,1760.66,934.99,463.6,1160.59,394.8,390.45,924.74,859.68,1465.24,0.0,0.0,0.0,4457.1425,7431.084999999999,362.4175,0.025,4889.907499999998,9384.0325,16627.7025,10249.8725,150.6225,1450.175,2467.8525,661.5149999999999,173.53,0,3.88,453.375,0,0,0,450.6575,-2520.177499999998,54140.002499999995,1326
1327,56.88,65856.2675,0.75,442.86,1120.31,0.0,0.0,516.7,169.09,1546.16,454.73,608.8,508.12,268.25,453.72,847.35,1602.62,199.91,0.0,63.79,0.0,4343.3325,7730.28,362.2225,806.2275,4901.4875,9402.1725,16569.51,10741.165,169.9525,1444.9825,5421.237499999998,662.7275,173.5725,0,3.88,438.535,0,0,0,377.2725,-1393.5699999999924,58272.344999999994,1327
1328,55.59,66686.0825,0.0,226.03,872.28,0.0,0.0,402.74,216.23,1037.36,382.08,609.4,962.69,433.39,529.55,929.05,2046.01,568.02,12.8,545.55,0.0,3518.61,7844.7675,355.6625,5993.5775,4911.0625,9404.705000000002,16534.98,10762.7525,171.09500000000003,1449.61,5185.6075,661.9775,173.54250000000005,0,3.88,453.3125,0,0,0,516.1925,-1025.6875,54581.2375,1328
1329,50.72,66923.06,185.54,42.56,639.09,0.0,0.0,370.93,90.15,770.63,351.2,609.6,1724.33,636.82,517.55,1008.29,1996.16,1375.55,0.6,546.03,0.0,3071.4725,7743.805,354.8775,12709.125,4896.0975,9247.0075,16464.774999999998,10495.9725,70.95,1452.3850000000002,2444.6025,663.8100000000002,173.325,0,3.88,441.5125,0,0,0,341.155,-1465.0175000000017,48734.085,1329
1330,45.18,67785.80500000001,104.705,1.33,665.95,0.0,0.0,454.85,0.55,515.58,313.28,513.1,2491.1,572.5,534.37,998.39,1417.5,2872.97,0.0,274.96,0.0,1827.0875,7519.3125,352.87,18252.480000000003,4913.1225,9394.19,16464.8025,9623.295,28.28,1461.055,898.1825000000001,663.69,172.2625,0,3.88,426.765,0,0,0,307.50750000000005,-2278.877500000017,45338.647500000014,1330
1331,41.85,67839.11249999999,162.5325,0.0,669.8,0.0,0.0,640.25,0.0,640.74,44.93,78.1,3123.57,561.12,520.0,954.86,907.02,3328.65,0.0,675.77,0.0,1116.485,7569.6525,341.0975,21578.925,4924.715,9388.81,16553.2525,9138.855,53.0925,1462.4975000000004,214.485,661.5575,167.01250000000005,0,3.88,446.59499999999986,0,0,0,380.4275,-1997.4749999999913,42687.16999999999,1331
1332,40.09,66727.89499999999,1139.495,2.77,593.43,0.0,0.0,733.39,0.0,845.46,0.0,0.0,2969.75,618.57,494.39,1034.1,790.78,3312.11,0.0,1231.21,382.8,1140.4525,7461.605,331.6550000000001,22502.875,4892.71,9366.475,16415.685,8614.355,45.9675,1459.71,89.7175,663.775,162.92000000000004,0,3.88,453.895,0,0,0,690.185,-2230.1875,40317.8575,1332
1333,38.98,66119.335,1289.855,17.39,538.84,0.0,0.0,919.09,0.0,1443.34,0.0,0.0,2984.23,686.85,422.87,1125.28,489.22,3350.04,0.0,1304.95,538.5,1703.815,7421.8925,323.0,21183.3675,4915.625,9349.125,16320.6125,8146.674999999998,71.8625,1467.38,51.3625,663.03,159.0725,0,3.88,455.1975000000001,0,0,0,927.3675,-2229.205000000031,40223.135,1333
1334,37.88,64940.385,898.8700000000001,54.66,490.52,0.0,0.0,1001.34,0.0,2189.09,0.0,0.0,2884.87,706.6,340.47,1121.45,207.6,2969.57,0.0,1222.38,562.3,2249.38,6955.190000000001,314.7175,17646.8275,4931.6325,9381.7875,16273.6675,8003.0025,69.95,1487.145,68.80000000000001,661.9449999999998,155.3625,0,3.88,447.8725,0,0,0,993.9325,-2473.792500000025,41959.865000000005,1334
1335,42.0,64068.59250000001,461.88,156.89,441.68,0.0,0.0,894.52,0.0,2796.51,326.32,0.0,2745.34,819.84,303.64,1148.85,224.11,2637.59,0.0,132.94,98.4,2567.27,7222.894999999998,314.4625,12096.755,4939.035,9377.5775,16290.2925,8575.0775,57.2575,1485.7275,85.065,662.5849999999998,155.3225,0,3.88,427.1375,0,0,0,1033.565,-2731.357500000013,46302.81500000002,1335
1336,44.4,63517.8475,264.995,243.05,530.99,0.0,0.0,1145.26,0.0,3788.3,707.66,457.1,2186.47,806.55,307.31,1202.93,0.0,1871.18,0.0,0.0,0.0,2365.71,7291.185,316.3250000000001,5299.8200000000015,4954.63,9373.215,16404.3675,9374.24,104.3225,1478.5275,628.8425,662.23,155.2975,0,3.88,207.6325,0,0,0,1111.7575000000004,-3552.9400000000023,52899.10250000001,1336
1337,51.15,64775.785,64.22,304.88,697.41,0.0,0.0,897.35,9.92,3913.0,520.78,474.4,833.79,608.8,376.83,1092.9,47.09,527.4,0.0,0.16,0.0,3093.295,7550.7375,345.045,816.7250000000001,4958.1775,9361.9375,16440.57,10116.7125,78.2775,1481.25,2003.63,664.3025,165.77,0,3.88,146.7575,0,0,0,1223.605,-3058.5625000000073,57848.38250000001,1337
1338,55.07,69306.80500000001,0.0,495.45,957.29,0.0,0.0,704.65,189.75,2816.33,951.01,601.3,484.17,494.54,520.42,986.78,931.58,148.98,0.0,0.87,0.0,5120.43,7633.0149999999985,354.5975,0.6725,4958.665,9365.2925,16498.260000000002,10496.845,220.1425,1480.3449999999998,5265.9875,664.41,170.0275,0,3.88,135.4675,0,0,0,1140.31,-2650.0175000000017,61259.55250000001,1338
1339,54.4,69076.81999999999,0.75,447.23,1121.82,0.0,0.0,564.18,291.09,2220.48,1018.26,609.0,358.14,433.0,564.65,959.8,1305.72,136.92,0.0,0.0,0.0,6838.5374999999985,7680.807500000001,355.3025,0.0,4968.134999999998,9376.575,16509.947500000002,10566.925,161.43499999999997,1484.7975,3864.895,662.4175,170.2025,0,3.88,133.83749999999998,0,0,0,889.715,-2896.329999999987,59559.729999999996,1339
1340,50.61,65083.8875,291.69,165.77,1058.1,0.0,0.0,589.13,0.0,2547.22,957.84,608.9,715.17,505.72,528.61,1139.33,956.55,1443.8,0.0,1.48,0.0,7979.58,7620.8525,356.05,0.0,4967.6775,9382.8725,16565.9775,10614.259999999998,45.9575,1469.6675,686.7275,661.8725000000002,170.405,0,3.88,142.58,0,0,0,864.4975000000002,-3206.4199999999983,54457.157499999994,1340
1341,43.09,61734.1675,285.4125,169.92,1126.34,0.0,0.0,522.1,0.0,2565.68,913.11,609.3,1564.77,609.62,464.43,1061.26,824.1,2748.26,0.0,0.36,0.0,8101.23,7396.0025,354.625,0.0,4951.6075,9408.65,16347.415,10093.9525,51.72,1473.225,210.52,660.685,170.365,0,3.88,140.5475,0,0,0,946.535,-3074.970000000001,50902.265,1341
1342,42.4,58547.2425,339.9575,178.83,1302.71,0.0,0.0,147.62,0.0,2007.48,837.35,609.6,1622.01,496.22,553.0,893.36,1063.08,2947.65,0.0,0.0,0.0,7532.0625,7082.1825,336.0900000000001,0.0,4933.885,9418.2025,15974.0975,9150.8475,37.14,1483.9375,287.57,656.2075,163.9275,0,3.88,131.4,0,0,0,1014.91,-3172.590000000004,48221.005,1342
1343,40.4,54678.475,1367.05,247.52,1366.67,0.0,0.0,0.0,0.0,1657.29,723.64,317.7,1384.43,374.83,570.51,779.0,1514.5,3064.27,0.0,0.17,0.0,7402.7875,7021.7675,336.2175,0.0,4928.0475,9412.1475,15649.17,7766.2024999999985,16.08,1490.9225,212.9125,655.8549999999998,163.93,0,3.88,132.7,0,0,0,917.8675,-3309.9275000000052,44570.2675,1343
1344,37.1,50830.3325,1605.355,297.52,1435.02,0.0,0.0,9.89,0.0,1581.17,44.45,25.2,1767.83,151.21,549.89,623.1,1364.37,3545.87,0.0,85.44,0.0,6826.4275,6774.7075,334.135,0.0,4897.26,9407.105,15367.7325,6938.04,107.87,1511.0800000000004,346.0850000000001,660.7725,162.6475,0,3.88,132.1,0,0,0,797.5825000000002,-2862.7225000000108,41400.495,1344
1345,37.0,49164.16,2602.2175,309.98,1346.18,0.0,0.0,25.96,0.0,1824.21,188.59,0.0,1551.97,154.5,510.17,596.09,1218.2,3327.04,0.0,48.39,1.9,6421.205,6775.754999999999,333.3175,0.0,4861.92,9409.89,15438.175,6450.4575,73.625,1493.245,15.4125,662.4825000000002,162.285,0,3.88,132.0,0,0,0,786.29,-2459.777500000011,40169.134999999995,1345
1346,36.84,48330.72,3983.79,265.83,1168.94,0.0,0.0,139.21,0.0,2200.86,0.85,0.0,1558.89,58.75,376.46,621.0,816.25,3124.92,0.0,294.04,1.9,6270.405,6734.6525,333.1625,0.0,4886.0075,9412.6475,15798.745,6197.0374999999985,128.52,1502.73,3.0,661.8924999999998,162.195,0,3.88,132.5025,0,0,0,741.115,-2422.537500000006,39521.7725,1346
1347,35.88,48535.915,3877.5325,328.32,1370.9,0.0,0.0,127.09,0.0,2504.6,0.0,0.0,1506.58,131.97,357.37,549.72,658.6,3098.28,0.0,1198.87,1.9,6290.004999999999,6675.04,333.1775,0.0,4886.685,9419.0775,16000.5025,6744.935,108.6025,1517.3200000000004,3.0,658.24,162.1575,0,3.88,131.3,0,0,0,694.245,-1957.6600000000035,39740.8875,1347
1348,36.77,49888.8225,3762.625,266.61,1308.45,0.0,0.0,92.75,0.0,2710.46,0.0,0.0,1422.89,155.33,372.1,575.86,678.67,2893.01,0.0,1180.75,1.9,6312.9875,6787.215,333.2875,0.0,4895.8975,9427.755,15982.3775,7586.567499999999,123.21,1516.38,3.0,656.7,162.2225,0,3.88,131.1,0,0,0,599.955,-2031.1525000000038,41166.1775,1348
1349,39.41,53938.12,1818.205,118.25,1083.94,0.0,0.0,198.68,0.0,2348.04,15.64,55.8,1738.43,354.92,439.7,848.25,563.81,3004.45,0.0,521.12,0.0,5962.7,6982.015,343.885,0.0,4897.53,9427.2025,16044.0775,9261.795,166.8825,1504.185,113.725,658.3599999999999,167.0625,0,3.88,130.8,0,0,0,501.92750000000007,-3240.6275000000096,45671.44500000001,1349
1350,48.74,62506.1225,272.94000000000005,399.71,1001.71,0.0,0.0,327.7,3.65,2199.02,800.89,491.9,816.86,405.53,496.28,929.62,835.46,1666.44,0.0,3.07,0.0,5496.9575,7396.499999999999,352.78,0.0325,4905.71,9438.0925,16321.28,10399.7025,268.77,1494.8175,1772.6025,659.7375,171.0875,0,3.88,130.2,0,0,0,362.7575,-3532.8350000000137,54850.27,1350
1351,53.04,67391.2,0.0,562.56,1029.5,0.0,0.0,347.47,170.9,1799.89,741.24,363.9,541.8,272.97,661.67,826.38,1668.23,453.82,0.0,0.0,0.0,4964.8125,8066.782499999998,357.6975000000001,823.8824999999998,4925.355000000001,9461.715,16306.015,10927.92,349.86000000000007,1506.555,5493.657499999998,1189.015,173.4275,0,3.88,131.4,0,0,0,261.9275,-1856.707500000004,59529.195,1351
1352,51.88,68807.7775,0.0,245.32,802.07,0.0,0.0,406.98,172.92,1516.67,686.88,36.8,650.7,252.87,674.17,1028.25,1855.14,541.6,0.0,0.0,0.0,3854.235,8171.282499999998,357.41,5899.425,4929.7325,9461.2825,16165.665,11144.1225,282.0675,1518.27,4842.5275,751.53,173.42999999999995,0,3.88,133.7,0,0,0,174.935,-2079.372500000012,57053.7825,1352
1353,49.92,68438.62,98.4075,149.71,598.21,0.0,0.0,416.58,71.0,1498.55,339.43,0.0,994.76,234.85,600.23,907.5,1686.19,1230.96,0.0,0.0,2.4,2459.1725,7881.3125,356.5075,12428.1075,4922.7975000000015,9461.2425,16214.955,11117.105,133.38500000000002,1531.3674999999996,1143.225,659.3475,173.15249999999997,0,3.88,133.2,0,0,0,137.54500000000002,-2364.1350000000093,51576.075000000004,1353
1354,44.39,69174.465,29.7925,0.1,544.52,0.0,0.0,455.57,0.0,1433.12,346.16,0.0,2250.19,264.83,589.57,967.61,1172.54,2462.86,0.0,16.41,2.3,1294.6225,7713.5925,355.30999999999995,17573.8675,4858.8125,9446.5375,16203.3675,10595.5225,119.2375,1531.035,392.99750000000006,659.0125,172.6375,0,3.88,133.5,0,0,0,67.46,-3029.7050000000017,48401.3425,1354
1355,41.69,69662.2575,236.2925,0.0,462.49,0.0,0.0,614.21,0.0,1486.77,142.63,0.0,2665.0,256.8,579.96,982.5,725.32,2776.86,0.0,677.36,2.3,753.8875,7515.6725,336.9125,20450.7425,4851.29,9369.565,16227.134999999998,9948.9575,134.8675,1526.6525,130.1125,659.3575,164.41500000000005,0,3.88,138.0,0,0,0,76.73499999999999,-3570.367500000022,46551.82500000001,1355
1356,39.28,68214.895,885.81,0.0,333.96,0.0,0.0,785.34,0.0,1896.88,0.0,0.0,2764.51,278.19,517.49,1003.57,258.08,2801.86,0.0,881.48,445.7,711.05,7197.1275,316.3525,20933.185,4898.5075000000015,9321.5,16252.205,9087.84,142.0575,1524.4499999999996,78.1125,659.2774999999998,155.1575,0,3.88,137.9,0,0,0,94.0475,-3522.75499999999,44659.105,1356
1357,39.0,67156.7025,1316.225,0.0,441.62,0.0,0.0,880.26,0.0,2362.31,0.0,0.0,2658.24,304.08,456.76,990.72,3.91,2797.22,0.0,865.71,577.6,978.555,7023.92,305.01,19357.585,4908.6275,9342.58,16193.52,8946.372500000001,154.9325,1537.0825,104.2525,656.9075,150.1175,0,3.88,139.5,0,0,0,185.095,-3455.040000000008,44808.76750000001,1357
1358,37.91,65965.0925,1695.3249999999996,0.0,493.03,0.0,0.0,872.47,0.0,3092.5,12.1,0.0,2398.61,316.94,367.22,971.7,0.0,2410.42,0.0,680.15,593.3,1265.8375,7172.1725,304.7625000000001,16172.909999999998,4915.575,9372.0425,16171.735,8971.1725,141.79500000000004,1533.475,70.13749999999999,658.6,150.16,0,3.88,139.7,0,0,0,308.7100000000001,-3575.992499999993,46394.3,1358
1359,41.45,65383.13000000001,1266.5125,28.91,497.99,0.0,0.0,990.36,0.0,3342.66,376.87,0.0,2142.19,408.99,363.94,1010.97,0.0,1964.22,0.0,492.68,191.9,1451.205,7214.6675,314.545,11365.545,4916.8899999999985,9351.3225,16243.59,9793.34,118.9275,1534.04,124.0475,659.7349999999999,154.7075,0,3.88,140.1,0,0,0,404.1875,-4197.012499999997,50333.345000000016,1359
1360,46.88,64139.0175,391.0325,44.44,625.09,0.0,0.0,921.48,0.0,3814.34,683.59,0.0,1499.77,307.4,413.36,1105.01,19.74,1425.78,0.0,4.99,8.8,1367.085,7069.535,318.61,5372.305,4918.940000000001,9359.095,16238.28,10741.2225,197.3775,1539.3875,596.8025,658.28,156.5775,0,3.88,139.9,0,0,0,431.5175,-4117.165000000001,55132.245,1360
1361,53.46,65243.8125,251.035,535.4,970.58,0.0,0.0,755.72,776.75,4243.31,503.93,0.0,346.19,161.8,370.45,969.36,454.31,301.71,0.0,0.0,3.0,1555.915,7274.355,322.1775,902.9425,4926.59,9354.2825,16225.2275,11322.3575,224.6475,1538.4,1806.72,659.3199999999998,158.075,0,3.88,140.1,0,0,0,447.195,-3453.7925000000178,60501.185000000005,1361
1362,58.17,69271.69,1.0,955.57,1101.18,0.0,0.0,782.56,952.93,3814.21,511.35,0.0,407.19,147.83,493.54,922.6,699.88,83.96,0.0,0.26,3.0,2117.5875,7880.55,344.0900000000001,1.065,4929.305,9371.3425,16191.1575,11487.695,327.785,1525.8125,5913.635,657.5275,167.9125,0,3.88,139.8,0,0,0,299.6075,-2554.397499999992,65019.905000000006,1362
1363,54.94,68995.98,0.0,842.86,1200.42,0.0,0.0,677.27,1046.48,3432.26,763.63,284.8,297.48,129.4,545.51,899.99,939.84,40.05,0.0,0.0,0.0,2425.6,8131.0549999999985,346.6025,0.0,4938.8425,9388.535,16225.44,11452.6925,300.12,1514.75,5214.127500000001,657.3525,168.8425,0,3.88,140.3,0,0,0,278.785,-2413.604999999996,64467.702499999985,1363
1364,50.92,65214.3125,41.9425,455.39,922.0,0.0,0.0,699.75,529.16,4002.15,1004.5,545.6,329.01,175.87,466.95,934.89,621.1,313.86,0.0,0.0,0.0,2151.865,8195.314999999999,347.2050000000001,0.0,4932.342500000002,9393.302500000002,15687.1,11389.7375,213.8925,1516.45,1436.3225,659.3375,168.89,0,3.88,140.1,0,0,0,350.18,-3353.4649999999965,60886.82750000001,1364
1365,47.57,61419.2775,332.78,233.99,1066.58,0.0,0.0,751.63,0.0,3744.65,1030.75,608.5,999.75,175.85,421.98,840.31,305.64,1149.86,0.0,0.0,0.0,2112.6275,8106.1375,347.4325,0.0,4927.05,9397.5075,15244.13,11011.7975,116.5725,1525.0424999999998,636.5074999999998,659.4175,168.85500000000005,0,3.88,140.1,0,0,0,366.35,-3445.9400000000023,57106.30249999999,1365
1366,46.8,58332.625,444.3,211.27,1166.95,0.0,0.0,598.28,0.0,3240.34,1147.53,608.4,1225.84,164.92,483.09,732.79,379.29,1676.34,0.0,0.0,0.0,2032.3625,7597.9925,336.9050000000001,0.0,4893.7325,9409.760000000002,15182.065,10221.6325,193.8525,1520.4425,183.05500000000004,658.4175,163.8575,0,3.88,140.1,0,0,0,315.8275,-3612.542500000003,54160.035,1366
1367,41.41,54176.96,478.345,157.48,911.51,0.0,0.0,437.55,0.0,2791.4,1047.44,609.1,1456.04,205.1,535.3,759.99,505.77,2235.67,0.0,0.0,0.0,1902.58,7413.765,333.8225,0.0,4890.7075,9417.79,15221.0575,8923.6375,72.9525,1538.6625,218.92,661.1775,163.73,0,3.88,140.1,0,0,0,258.9775,-3236.935000000005,50172.909999999996,1367
1368,40.98,51110.6425,2852.72,225.62,1086.74,0.0,0.0,467.43,0.0,2806.94,906.16,609.3,1428.38,146.68,389.86,712.7,204.96,2459.8,0.0,0.0,0.0,1781.6675,7172.259999999998,337.315,0.0,4869.22,9402.515,15190.1375,8217.45,88.9775,1562.7875,27.795,660.5849999999998,163.8175,0,3.88,133.0,0,0,0,313.35,-3278.7950000000055,47156.020000000004,1368
1369,39.42,49617.7625,4418.2775,314.28,1182.99,0.0,0.0,741.65,0.0,3040.86,869.22,470.0,1390.73,99.45,291.51,616.62,0.0,2431.67,0.0,0.0,0.0,1913.1225,6841.725,337.47,0.0,4855.745,9411.5825,14949.607500000002,7017.17,116.2725,1562.0625,3.0,657.4925000000002,163.855,0,3.88,133.0,0,0,0,387.4325,-3893.6024999999936,45458.28999999999,1369
1370,38.58,49166.01,4136.1675,242.16,955.63,0.0,0.0,743.82,0.0,3179.15,933.86,338.6,1375.26,136.15,314.42,732.4,0.0,2480.43,0.0,0.0,0.0,2040.6625,6666.1725000000015,333.995,0.0,4839.685,9414.125,15024.6625,6745.275,74.67249999999999,1563.6,3.0,657.5699999999998,163.765,0,3.88,133.1,0,0,0,529.4000000000002,-3754.0525000000052,44735.482500000006,1370
1371,37.99,50116.61499999999,4144.9299999999985,249.69,903.36,0.0,0.0,950.01,0.0,3681.6,934.93,33.8,1245.41,119.78,289.33,691.07,0.0,2153.78,0.0,0.0,0.0,2141.5125,6730.9025,331.005,0.0,4850.58,9407.6025,15040.0925,6719.0875,58.945,1557.835,3.0,657.7850000000002,163.82500000000005,0,3.88,132.1,0,0,0,636.94,-3572.4324999999953,45484.4025,1371
1372,39.16,51873.9525,3724.955,240.02,998.55,0.0,0.0,792.67,0.0,3653.96,961.99,0.0,1244.31,129.97,295.41,766.2,0.0,1985.7,0.0,0.0,2.3,2469.3775,6837.4375,341.435,0.0,4847.1225,9395.9575,15269.165,6993.532499999998,64.85249999999999,1537.9425,3.0,658.6675,168.5675,0,3.88,132.0,0,0,0,786.985,-3865.685000000005,46779.08,1372
1373,41.48,55215.015,1680.4249999999995,75.86,705.28,0.0,0.0,476.47,0.0,3275.96,1026.47,76.3,1568.46,372.78,405.98,1007.94,0.0,2101.38,0.0,0.0,0.0,2646.155,7451.0925,342.6125,0.0,4856.825000000002,9403.1075,15309.35,9016.75,115.63,1531.2525,168.07,659.285,169.065,0,3.88,132.1,0,0,0,982.005,-3928.459999999999,49754.4375,1373
