,Price,Demand,Demand_pump_storage,Imported_AT,Imported_IT,Imported_FR,Imported_DE,Exported_AT,Exported_IT,Exported_FR,Exported_DE,Wind Onshore,Fossil Gas,Other,Solar,Biomass,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Hydro Water Reservoir,Hydro Run-of-river and poundage,Hydro Pumped Storage,Fossil Oil,Other renewable,Fossil Coal-derived gas,Geothermal,Waste,Fossil Peat,Marine,Fossil Oil shale,Wind Offshore,Balance,Residual_Demand,hour
3204,35.01,7232.55,0,291.37,0.0,2812.0,1318.65,0.0,1304.0,0.0,0.0,31.2,0,0,292.57,0,1733.3,0,0,520.33,173.83,207.5,0,0,0,0,0,0,0,0,0,-1155.7999999999993,6734.950000000001,3204
3205,33.97,7389.16,0,220.0,0.0,2896.0,1505.08,0.0,1403.0,0.0,0.0,30.0,0,0,269.02,0,1732.9,0,0,456.43,168.18,162.1,0,0,0,0,0,0,0,0,0,-1352.4500000000007,6921.959999999999,3205
3206,33.74,7236.25,0,206.18,0.0,3024.0,1405.77,0.0,1769.0,0.0,16.14,29.47,0,0,243.86,0,1732.9,0,0,490.98,175.08,179.73,0,0,0,0,0,0,0,0,0,-1533.4199999999992,6787.84,3206
3207,35.34,6666.85,0,63.11,0.0,3319.0,1474.23,0.0,1687.0,0.0,37.28,26.55,0,0,203.23,0,1733.3,0,0,508.68,176.13,214.7,0,0,0,0,0,0,0,0,0,-672.2000000000016,6260.9400000000005,3207
3208,38.17,6753.32,0,36.43,0.0,3157.0,1324.48,0.0,1728.0,0.0,36.26,23.28,0,0,152.08,0,1733.3,0,0,622.4,176.43,295.03,0,0,0,0,0,0,0,0,0,-997.1500000000015,6401.53,3208
3209,45.35,6546.92,0,0.0,0.0,2778.0,1054.1,15.73,1777.0,0.0,55.69,24.97,0,0,91.76,0,1732.6,0,0,792.28,187.1,454.95,0,0,0,0,0,0,0,0,0,-1279.58,6243.089999999999,3209
3210,47.53,6266.55,0,0.0,0.0,2044.0,175.81,377.3,1766.0,0.0,282.75,20.45,0,0,38.76,0,1733.5,0,0,1409.75,273.58,838.58,0,0,0,0,0,0,0,0,0,-2158.17,5933.76,3210
3211,48.0,6102.27,0,0.0,0.0,1792.0,0.0,288.71,1915.0,0.0,405.13,20.43,0,0,5.5,0,1732.5,0,0,1606.05,260.83,1262.15,0,0,0,0,0,0,0,0,0,-2031.6499999999987,5815.51,3211
3212,47.04,6117.39,0,0.0,0.0,2097.0,108.06,376.53,1599.0,0.0,288.4,22.69,0,0,0.01,0,1736.2,0,0,1174.35,232.75,1080.65,0,0,0,0,0,0,0,0,0,-1929.6099999999997,5861.9400000000005,3212
3213,46.73,6093.08,0,0.0,0.0,2055.0,779.96,97.65,1832.0,0.0,81.09,24.5,0,0,0.0,0,1734.8,0,0,837.83,241.25,491.05,0,0,0,0,0,0,0,0,0,-1939.4299999999994,5827.33,3213
3214,42.82,5901.85,0,353.23,0.0,2045.0,1412.5,0.0,2034.0,0.0,0.0,25.49,0,0,0.0,0,1736.3,0,0,551.98,146.75,305.08,0,0,0,0,0,0,0,0,0,-1359.5200000000004,5729.610000000001,3214
3215,39.33,5662.63,0,537.46,0.0,2272.0,1786.85,0.0,1844.0,0.0,0.0,17.44,0,0,0.01,0,1736.3,0,0,439.2,159.73,166.2,0,0,0,0,0,0,0,0,0,-391.4399999999996,5485.450000000001,3215
3216,36.25,6030.27,0,646.31,0.0,2511.0,1892.41,0.0,2026.0,0.0,0.0,15.85,0,0,0.0,0,1737.3,0,0,501.63,142.0,227.3,0,0,0,0,0,0,0,0,0,-382.47000000000116,5872.42,3216
3217,35.96,6330.79,0,603.36,0.0,2608.0,1907.12,0.0,1919.0,0.0,0.0,15.02,0,0,0.0,0,1773.1,0,0,486.65,156.73,87.35,0,0,0,0,0,0,0,0,0,-612.460000000001,6159.04,3217
3218,35.74,6326.71,0,568.51,0.0,2883.0,1304.93,0.0,1721.0,0.0,0.0,13.35,0,0,0.0,0,1970.1,0,0,504.58,156.23,198.53,0,0,0,0,0,0,0,0,0,-448.4800000000005,6157.13,3218
3219,35.94,6343.83,0,526.73,0.0,2981.0,1044.04,0.0,1627.0,0.0,38.19,11.64,0,0,0.0,0,1978.2,0,0,524.28,158.28,233.15,0,0,0,0,0,0,0,0,0,-551.6999999999998,6173.91,3219
3220,39.3,6209.85,0,369.4,0.0,2821.0,1106.62,0.0,1678.0,0.0,64.51,11.85,0,0,0.01,0,2116.5,0,0,613.2,165.43,299.88,0,0,0,0,0,0,0,0,0,-448.47000000000025,6032.5599999999995,3220
3221,47.51,6216.68,0,25.6,0.0,2137.0,415.06,0.0,2048.0,0.0,203.03,11.59,0,0,5.31,0,2235.2,0,0,1297.93,184.5,757.15,0,0,0,0,0,0,0,0,0,-1398.3700000000008,6015.28,3221
3222,52.08,6345.62,0,94.92,0.0,1348.0,0.0,0.0,2314.0,0.0,763.79,11.86,0,0,32.18,0,2313.4,0,0,1894.63,277.98,1703.83,0,0,0,0,0,0,0,0,0,-1746.6099999999988,6023.6,3222
3223,56.59,6822.03,0,443.09,0.0,721.0,0.0,0.0,2566.0,0.0,739.1,12.37,0,0,79.78,0,2384.9,0,0,1980.03,286.98,1807.3,0,0,0,0,0,0,0,0,0,-2411.6799999999985,6442.9,3223
3224,48.54,7029.42,0,217.44,0.0,1663.0,438.65,0.0,2625.0,0.0,196.1,12.9,0,0,135.97,0,2659.3,0,0,1245.95,270.53,1084.23,0,0,0,0,0,0,0,0,0,-2122.55,6610.02,3224
3225,44.71,7078.15,0,79.43,0.0,2430.0,1158.97,0.0,2579.0,0.0,197.29,13.72,0,0,179.42,0,2733.5,0,0,579.38,250.68,618.3,0,0,0,0,0,0,0,0,0,-1811.0400000000009,6634.329999999999,3225
3226,41.36,7208.6,0,506.42,0.0,2870.0,1653.91,0.0,2373.0,0.0,9.52,14.06,0,0,204.34,0,2740.4,0,0,512.38,171.03,477.5,0,0,0,0,0,0,0,0,0,-441.08000000000175,6819.17,3226
3227,38.28,8256.75,0,482.33,0.0,2655.0,1669.13,0.0,2367.0,0.0,0.0,14.45,0,0,219.28,0,2736.5,0,0,547.98,164.35,571.55,0,0,0,0,0,0,0,0,0,-1563.1800000000003,7858.669999999999,3227
3228,38.2,7856.55,0,243.94,0.0,3123.0,1666.86,0.0,2293.0,0.0,62.58,14.89,0,0,224.94,0,2735.5,0,0,537.43,154.85,532.05,0,0,0,0,0,0,0,0,0,-978.6700000000001,7461.87,3228
3229,37.24,7792.76,0,66.25,0.0,3284.0,1399.9,0.0,2118.0,0.0,196.85,15.02,0,0,216.05,0,2731.8,0,0,457.15,156.38,544.73,0,0,0,0,0,0,0,0,0,-1236.3300000000017,7405.3099999999995,3229
3230,38.17,7392.35,0,0.0,0.0,3331.0,1306.51,197.92,1786.0,0.0,212.11,14.93,0,0,189.92,0,2732.0,0,0,511.55,156.5,310.35,0,0,0,0,0,0,0,0,0,-1035.6200000000008,7031.0,3230
3231,38.67,7116.61,0,0.0,0.0,3507.0,1202.0,254.6,1706.0,0.0,326.41,14.57,0,0,153.75,0,2755.2,0,0,529.18,158.3,324.25,0,0,0,0,0,0,0,0,0,-759.369999999999,6789.99,3231
3232,41.74,6928.79,0,0.0,0.0,3097.0,824.38,250.13,1481.0,0.0,329.24,14.85,0,0,113.0,0,2807.6,0,0,524.58,161.78,472.78,0,0,0,0,0,0,0,0,0,-973.1900000000005,6639.16,3232
3233,45.46,6685.45,0,0.0,0.0,2531.0,212.38,324.16,1780.0,0.0,439.23,14.05,0,0,71.04,0,2853.8,0,0,782.53,267.7,787.73,0,0,0,0,0,0,0,0,0,-1708.6099999999997,6332.66,3233
3234,47.57,6613.84,0,0.0,0.0,1961.0,0.0,397.38,1821.0,0.0,807.12,13.27,0,0,31.9,0,2861.4,0,0,1301.58,267.33,1011.6,0,0,0,0,0,0,0,0,0,-2191.260000000002,6301.34,3234
3235,47.72,6493.69,0,0.0,0.0,2027.0,0.0,424.72,1694.0,0.0,781.6,12.5,0,0,5.91,0,2866.2,0,0,1344.18,178.7,850.88,0,0,0,0,0,0,0,0,0,-2108.6400000000003,6296.58,3235
3236,46.7,6368.35,0,0.0,0.0,2212.0,10.83,250.03,1635.0,0.0,559.42,12.87,0,0,0.01,0,2866.5,0,0,938.58,169.18,724.85,0,0,0,0,0,0,0,0,0,-1877.9800000000014,6186.29,3236
3237,44.44,6264.52,0,0.0,0.0,2290.0,404.44,10.07,1826.0,0.0,316.13,12.18,0,0,0.0,0,2861.6,0,0,816.85,154.2,349.35,0,0,0,0,0,0,0,0,0,-1528.0999999999995,6098.14,3237
3238,39.23,6169.94,0,288.93,0.0,2242.0,877.65,0.0,1881.0,0.0,173.8,11.88,0,0,0.0,0,2869.1,0,0,506.1,152.1,246.1,0,0,0,0,0,0,0,0,0,-1030.8799999999992,6005.959999999999,3238
3239,36.15,6046.86,0,320.79,0.0,2441.0,1044.22,0.0,1948.0,0.0,165.07,23.35,0,0,0.01,0,2838.1,0,0,504.73,140.23,216.78,0,0,0,0,0,0,0,0,0,-630.7199999999984,5883.2699999999995,3239
3240,35.08,5929.29,0,410.44,0.0,2515.0,1001.74,0.0,1897.0,0.0,133.15,20.62,0,0,0.01,0,2748.8,0,0,511.98,130.35,192.63,0,0,0,0,0,0,0,0,0,-427.8699999999999,5778.3099999999995,3240
3241,34.9,5939.39,0,299.39,0.0,2707.0,962.66,0.0,1771.0,0.0,305.47,18.29,0,0,0.0,0,2794.4,0,0,536.33,128.3,208.53,0,0,0,0,0,0,0,0,0,-360.96000000000095,5792.8,3241
3242,34.3,5971.31,0,305.53,0.0,2981.0,1060.9,0.0,1726.0,0.0,338.83,20.08,0,0,0.01,0,2850.2,0,0,516.13,125.43,225.13,0,0,0,0,0,0,0,0,0,48.26999999999862,5825.79,3242
3243,34.01,6282.4,0,225.07,0.0,2978.0,950.92,0.0,1813.0,0.0,407.64,14.8,0,0,0.0,0,2857.4,0,0,521.53,138.13,245.53,0,0,0,0,0,0,0,0,0,-571.659999999999,6129.469999999999,3243
3244,36.57,5964.56,0,234.26,0.0,2781.0,831.4,0.0,1739.0,0.0,244.11,14.01,0,0,0.07,0,2861.9,0,0,521.38,154.95,326.2,0,0,0,0,0,0,0,0,0,-222.5000000000009,5795.530000000001,3244
3245,44.12,5976.73,0,0.0,0.0,2261.0,348.15,42.56,2105.0,0.0,377.99,8.76,0,0,11.85,0,2877.9,0,0,851.13,168.08,853.58,0,0,0,0,0,0,0,0,0,-1121.83,5788.039999999999,3245
3246,47.79,6230.27,0,0.0,0.0,1424.0,0.0,435.83,2069.0,0.0,1094.54,10.11,0,0,52.62,0,2904.4,0,0,1732.48,262.13,1845.93,0,0,0,0,0,0,0,0,0,-1597.9700000000012,5905.410000000001,3246
3247,51.03,6670.29,0,0.0,0.0,816.0,0.0,581.43,2030.0,0.0,1608.5,4.64,0,0,110.11,0,2911.2,0,0,2102.05,271.18,2441.88,0,0,0,0,0,0,0,0,0,-2233.16,6284.36,3247
3248,47.4,6907.74,0,0.0,0.0,1516.0,0.0,663.48,1894.0,0.0,1194.68,2.63,0,0,168.32,0,2913.2,0,0,1616.63,230.4,1640.1,0,0,0,0,0,0,0,0,0,-2572.62,6506.39,3248
3249,45.45,6915.68,0,0.0,0.0,2310.0,13.6,532.29,2046.0,0.0,609.1,3.54,0,0,203.12,0,2907.8,0,0,1272.35,181.4,921.58,0,0,0,0,0,0,0,0,0,-2289.680000000002,6527.620000000001,3249
3250,44.6,6992.01,0,0.0,0.0,2656.0,166.76,485.71,1961.0,0.0,551.02,3.88,0,0,224.9,0,2906.0,0,0,1016.03,137.18,811.73,0,0,0,0,0,0,0,0,0,-2067.260000000001,6626.05,3250
3251,43.32,7106.94,0,0.0,0.0,2807.0,239.17,503.02,1497.0,0.0,578.88,5.18,0,0,233.8,0,2902.7,0,0,672.75,144.8,552.45,0,0,0,0,0,0,0,0,0,-2127.989999999998,6723.159999999999,3251
3252,41.55,6787.27,0,0.0,0.0,2948.0,473.49,384.22,1588.0,0.0,385.35,6.63,0,0,233.13,0,2904.5,0,0,725.4,143.9,328.1,0,0,0,0,0,0,0,0,0,-1381.6900000000023,6403.610000000001,3252
3253,40.5,6761.27,0,0.0,0.0,3006.0,640.66,108.22,1774.0,0.0,329.91,7.83,0,0,233.33,0,2891.3,0,0,642.8,142.13,304.68,0,0,0,0,0,0,0,0,0,-1104.670000000002,6377.9800000000005,3253
3254,39.3,6597.61,0,0.0,0.0,3214.0,775.54,291.89,1729.0,0.0,381.03,7.76,0,0,220.54,0,2765.8,0,0,689.75,147.05,298.73,0,0,0,0,0,0,0,0,0,-880.3600000000006,6222.259999999999,3254
3255,40.03,6495.16,0,0.0,0.0,3294.0,631.71,473.76,1718.0,0.0,428.62,7.39,0,0,191.01,0,2820.9,0,0,664.8,160.2,388.3,0,0,0,0,0,0,0,0,0,-957.2300000000005,6136.5599999999995,3255
3256,42.51,6332.9,0,0.0,0.0,3079.0,295.34,406.32,1747.0,0.0,414.66,6.84,0,0,147.12,0,2875.8,0,0,705.0,164.25,575.03,0,0,0,0,0,0,0,0,0,-1052.499999999999,6014.69,3256
3257,44.18,6228.35,0,0.0,0.0,2518.0,0.0,642.48,1977.0,0.0,706.78,5.76,0,0,91.96,0,2900.2,0,0,1085.75,271.03,1074.2,0,0,0,0,0,0,0,0,0,-1607.710000000001,5859.6,3257
3258,44.78,6259.95,0,0.0,0.0,1835.0,0.0,919.29,1956.0,0.0,1602.98,5.52,0,0,38.62,0,2899.4,0,0,1748.78,268.93,1931.15,0,0,0,0,0,0,0,0,0,-2010.8199999999997,5946.879999999999,3258
3259,43.97,6187.78,0,0.0,0.0,1742.0,0.0,765.68,1795.0,0.0,1172.13,4.98,0,0,6.62,0,2897.9,0,0,1230.35,263.63,1702.75,0,0,0,0,0,0,0,0,0,-2072.3600000000006,5912.55,3259
3260,43.24,6129.28,0,0.0,0.0,1692.0,0.0,306.94,2019.0,0.0,601.35,4.22,0,0,0.02,0,2899.9,0,0,860.23,167.88,1335.78,0,0,0,0,0,0,0,0,0,-2096.54,5957.159999999999,3260
3261,42.38,6100.34,0,0.0,0.0,1644.0,214.83,229.37,2071.0,0.0,404.92,4.89,0,0,0.01,0,2901.5,0,0,863.05,144.95,1025.2,0,0,0,0,0,0,0,0,0,-2007.199999999999,5950.49,3261
3262,37.85,5990.67,0,65.3,0.0,1640.0,704.67,0.0,2061.0,0.0,161.35,7.44,0,0,0.0,0,2904.5,0,0,528.08,135.6,494.4,0,0,0,0,0,0,0,0,0,-1733.0300000000007,5847.63,3262
3263,34.48,5610.17,0,24.4,0.0,2354.0,872.81,0.0,2004.0,0.0,257.95,4.65,0,0,0.01,0,2909.9,0,0,507.68,143.05,216.35,0,0,0,0,0,0,0,0,0,-839.2699999999995,5462.46,3263
3264,33.89,5467.31,0,240.99,0.0,2641.0,941.95,0.0,2023.0,0.0,357.18,4.8,0,0,0.01,0,2918.5,0,0,460.68,135.65,180.83,0,0,0,0,0,0,0,0,0,-323.08000000000084,5326.85,3264
3265,32.92,5595.91,0,54.12,0.0,2877.0,967.88,0.0,1949.0,0.0,403.07,5.19,0,0,0.01,0,2917.2,0,0,479.75,136.03,142.2,0,0,0,0,0,0,0,0,0,-368.59999999999945,5454.68,3265
3266,32.64,5635.53,0,0.0,0.0,3144.0,738.66,142.82,1644.0,0.0,500.33,5.31,0,0,0.0,0,2917.8,0,0,478.03,145.65,134.28,0,0,0,0,0,0,0,0,0,-358.9499999999998,5484.57,3266
3267,32.96,5606.17,0,0.0,0.0,3364.0,514.13,134.07,1711.0,0.0,489.35,7.14,0,0,0.01,0,2924.8,0,0,520.18,137.1,171.28,0,0,0,0,0,0,0,0,0,-301.9499999999998,5461.919999999999,3267
3268,35.42,5425.15,0,43.06,0.0,3184.0,513.15,0.0,1677.0,0.0,420.18,8.13,0,0,0.16,0,2918.2,0,0,569.2,150.03,249.05,0,0,0,0,0,0,0,0,0,112.64999999999964,5266.83,3268
3269,41.35,5733.23,0,0.0,0.0,2680.0,59.53,231.39,1702.0,0.0,574.9,6.92,0,0,12.81,0,2915.0,0,0,848.53,180.5,979.85,0,0,0,0,0,0,0,0,0,-558.3800000000001,5532.999999999999,3269
3270,44.29,6172.07,0,0.0,0.0,1632.0,0.0,483.16,1743.0,0.0,1760.2,2.24,0,0,50.39,0,2919.7,0,0,1846.53,275.83,2016.75,0,0,0,0,0,0,0,0,0,-1414.9900000000016,5843.61,3270
3271,45.67,6675.01,0,0.0,0.0,716.0,0.0,139.2,1837.0,0.0,1856.76,2.27,0,0,101.95,0,2914.3,0,0,2192.6,274.83,2076.28,0,0,0,0,0,0,0,0,0,-2229.74,6295.96,3271
3272,44.21,6968.03,0,0.0,0.0,487.0,0.0,114.38,1778.0,0.0,1367.82,1.68,0,0,151.34,0,2905.5,0,0,2134.7,270.8,1961.78,0,0,0,0,0,0,0,0,0,-2315.4300000000003,6544.209999999999,3272
3273,43.27,7006.89,0,340.64,0.0,785.0,0.0,0.0,1926.0,0.0,490.61,2.71,0,0,187.71,0,2901.4,0,0,1480.08,218.58,1430.73,0,0,0,0,0,0,0,0,0,-2076.6499999999996,6597.89,3273
3274,41.29,7098.78,0,443.74,0.0,820.0,15.09,0.0,1845.0,0.0,157.87,3.74,0,0,209.55,0,2899.9,0,0,1542.4,165.78,1172.83,0,0,0,0,0,0,0,0,0,-1828.619999999999,6719.71,3274
3275,39.77,7171.44,0,571.62,0.0,366.0,128.12,0.0,1743.0,0.0,21.29,4.68,0,0,219.56,0,2899.4,0,0,1363.75,136.15,825.93,0,0,0,0,0,0,0,0,0,-2420.5199999999995,6811.049999999999,3275
3276,38.3,6834.22,0,791.2,0.0,626.0,440.39,0.0,1845.0,0.0,0.0,4.89,0,0,220.02,0,2894.8,0,0,795.48,142.83,788.93,0,0,0,0,0,0,0,0,0,-1974.680000000002,6466.48,3276
3277,36.82,6770.56,0,790.9,0.0,775.0,522.81,0.0,1870.0,0.0,0.0,5.42,0,0,210.03,0,2892.2,0,0,740.1,154.5,706.35,0,0,0,0,0,0,0,0,0,-1843.2500000000018,6400.610000000001,3277
3278,36.43,6608.25,0,595.79,0.0,1027.0,350.59,0.0,1787.0,0.0,86.56,10.92,0,0,188.32,0,2887.9,0,0,777.3,152.68,651.28,0,0,0,0,0,0,0,0,0,-1840.0299999999997,6256.33,3278
3279,36.78,6385.1,0,440.34,0.0,1515.0,355.61,0.0,1651.0,0.0,185.48,11.46,0,0,142.78,0,2883.9,0,0,691.03,139.08,667.83,0,0,0,0,0,0,0,0,0,-1374.5499999999993,6091.780000000001,3279
3280,41.54,6278.23,0,210.9,0.0,2194.0,141.97,0.0,1990.0,0.0,383.45,10.01,0,0,94.54,0,2881.9,0,0,828.65,146.05,714.28,0,0,0,0,0,0,0,0,0,-1429.38,6027.629999999999,3280
3281,43.91,6233.43,0,0.0,0.0,1721.0,0.0,117.76,2316.0,0.0,1122.97,10.06,0,0,49.4,0,2883.3,0,0,1525.63,164.9,1649.1,0,0,0,0,0,0,0,0,0,-1786.7699999999995,6009.070000000001,3281
3282,44.98,6395.1,0,0.0,0.0,998.0,0.0,267.5,2424.0,0.0,2016.11,7.34,0,0,19.88,0,2893.2,0,0,2392.58,201.15,2279.75,0,0,0,0,0,0,0,0,0,-2310.8099999999995,6166.7300000000005,3282
3283,44.36,6347.04,0,0.0,0.0,1036.0,0.0,356.52,2193.0,0.0,1946.09,6.64,0,0,3.54,0,2895.6,0,0,2187.88,255.18,2109.08,0,0,0,0,0,0,0,0,0,-2348.7299999999996,6081.679999999999,3283
3284,44.01,6242.69,0,63.2,0.0,1431.0,0.0,0.0,2520.0,0.0,900.59,6.01,0,0,0.01,0,2895.4,0,0,1524.05,251.4,1276.38,0,0,0,0,0,0,0,0,0,-2215.829999999998,5985.2699999999995,3284
3285,43.31,6062.17,0,319.3,0.0,1185.0,61.63,0.0,2632.0,0.0,292.63,5.11,0,0,0.0,0,2900.3,0,0,1382.53,143.58,997.63,0,0,0,0,0,0,0,0,0,-1991.7199999999993,5913.4800000000005,3285
3286,39.46,5940.61,0,614.99,0.0,1022.0,581.84,0.0,2691.0,0.0,34.71,6.38,0,0,0.01,0,2899.5,0,0,796.13,140.8,676.4,0,0,0,0,0,0,0,0,0,-1928.2700000000004,5793.419999999999,3286
3287,39.31,5632.7,0,639.29,0.0,1505.0,713.13,0.0,2305.0,0.0,95.92,7.12,0,0,0.01,0,2896.8,0,0,524.65,145.53,243.03,0,0,0,0,0,0,0,0,0,-1359.0599999999995,5480.04,3287
3288,36.64,5430.86,0,782.82,0.0,1719.0,799.55,0.0,2329.0,0.0,71.01,5.42,0,0,0.01,0,2903.8,0,0,454.15,145.3,182.7,0,0,0,0,0,0,0,0,0,-838.1199999999999,5280.129999999999,3288
3289,35.1,5598.54,0,782.54,0.0,2033.0,878.29,0.0,2293.0,0.0,92.31,5.36,0,0,0.01,0,2907.4,0,0,459.38,141.33,165.43,0,0,0,0,0,0,0,0,0,-611.1100000000006,5451.84,3289
3290,34.11,5781.58,0,696.57,0.0,2300.0,781.99,0.0,2186.0,0.0,176.15,4.73,0,0,0.01,0,2908.1,0,0,449.5,147.75,169.83,0,0,0,0,0,0,0,0,0,-685.25,5629.09,3290
3291,34.24,5865.18,0,706.75,0.0,2317.0,702.65,0.0,2247.0,0.0,229.51,2.9,0,0,0.0,0,2907.7,0,0,434.0,139.83,173.13,0,0,0,0,0,0,0,0,0,-957.7300000000005,5722.450000000001,3291
3292,34.42,5681.39,0,765.2,0.0,2298.0,770.69,0.0,2213.0,0.0,230.53,2.35,0,0,0.06,0,2905.3,0,0,423.8,140.53,191.2,0,0,0,0,0,0,0,0,0,-627.789999999999,5538.45,3292
3293,36.29,5765.39,0,584.55,0.0,1949.0,466.92,0.0,2238.0,0.0,278.8,1.37,0,0,8.21,0,2899.5,0,0,513.85,154.08,221.43,0,0,0,0,0,0,0,0,0,-1483.2800000000007,5601.7300000000005,3293
3294,37.57,5201.82,0,675.22,0.0,1462.0,339.58,0.0,2301.0,0.0,196.47,0.32,0,0,34.64,0,2901.7,0,0,517.45,161.8,232.8,0,0,0,0,0,0,0,0,0,-1373.7799999999997,5005.0599999999995,3294
3295,39.37,5107.88,0,965.07,0.0,901.0,355.61,0.0,2456.0,0.0,46.59,0.13,0,0,77.2,0,2897.6,0,0,572.33,137.58,256.2,0,0,0,0,0,0,0,0,0,-1447.749999999999,4892.97,3295
3296,38.34,5386.95,0,1047.75,0.0,712.0,474.17,0.0,2486.0,0.0,0.0,0.14,0,0,114.63,0,2895.9,0,0,565.58,137.0,240.85,0,0,0,0,0,0,0,0,0,-1684.9300000000003,5135.179999999999,3296
3297,35.63,5627.63,0,1151.69,0.0,727.0,566.3,0.0,2544.0,0.0,0.0,0.28,0,0,143.94,0,2895.7,0,0,521.25,144.73,201.15,0,0,0,0,0,0,0,0,0,-1819.5900000000001,5338.680000000001,3297
3298,34.19,5770.84,0,1269.11,0.0,574.0,963.41,0.0,2562.0,0.0,0.0,0.86,0,0,161.94,0,2893.4,0,0,485.7,147.65,178.88,0,0,0,0,0,0,0,0,0,-1657.8900000000003,5460.390000000001,3298
3299,33.02,6088.07,0,1524.97,0.0,195.0,1330.58,0.0,2241.0,0.0,0.0,2.0,0,0,171.98,0,2888.4,0,0,508.88,131.98,175.33,0,0,0,0,0,0,0,0,0,-1399.9499999999998,5782.110000000001,3299
3300,32.79,6590.33,0,1379.33,0.0,614.0,1473.24,0.0,2107.0,0.0,0.0,3.81,0,0,164.99,0,2884.6,0,0,512.13,136.0,54.78,0,0,0,0,0,0,0,0,0,-1474.4499999999998,6285.53,3300
3301,32.24,6981.62,0,1166.34,0.0,1050.0,1358.9,0.0,1965.0,0.0,0.0,4.94,0,0,160.4,0,2882.5,0,0,493.45,161.43,42.25,0,0,0,0,0,0,0,0,0,-1626.409999999999,6654.85,3301
3302,32.01,6972.05,0,967.99,0.0,1015.0,1042.69,0.0,1887.0,0.0,0.0,5.16,0,0,154.59,0,2880.4,0,0,511.48,159.58,122.45,0,0,0,0,0,0,0,0,0,-1999.7099999999991,6652.72,3302
3303,33.26,6484.11,0,696.6,0.0,1108.0,702.63,0.0,1741.0,0.0,25.38,4.58,0,0,135.21,0,2878.6,0,0,474.93,142.13,191.35,0,0,0,0,0,0,0,0,0,-1916.46,6202.19,3303
3304,37.08,5861.95,0,583.14,0.0,1218.0,403.26,0.0,1999.0,0.0,82.16,4.49,0,0,98.89,0,2876.8,0,0,566.08,155.85,433.88,0,0,0,0,0,0,0,0,0,-1602.7200000000003,5602.719999999999,3304
3305,43.0,5480.06,0,250.49,0.0,1519.0,191.68,0.0,2414.0,0.0,188.82,4.16,0,0,55.08,0,2878.3,0,0,892.6,156.63,719.93,0,0,0,0,0,0,0,0,0,-1415.0100000000002,5264.1900000000005,3305
3306,44.04,5659.44,0,239.3,0.0,1530.0,0.0,0.0,2406.0,0.0,898.07,3.92,0,0,24.78,0,2879.8,0,0,1319.45,157.68,1031.83,0,0,0,0,0,0,0,0,0,-1776.75,5473.0599999999995,3306
3307,43.76,5654.06,0,0.0,0.0,1798.0,0.0,32.77,2555.0,0.0,812.69,4.69,0,0,3.92,0,2878.9,0,0,1475.13,164.78,1010.95,0,0,0,0,0,0,0,0,0,-1718.1500000000024,5480.670000000001,3307
3308,43.59,5559.79,0,65.14,0.0,1386.0,0.0,0.0,2760.0,0.0,762.78,4.44,0,0,0.01,0,2879.9,0,0,1542.78,152.88,1261.7,0,0,0,0,0,0,0,0,0,-1789.7200000000012,5402.46,3308
3309,43.15,5562.12,0,519.55,0.0,919.0,0.0,0.0,2522.0,0.0,569.88,3.11,0,0,0.0,0,2883.7,0,0,1159.65,150.73,959.2,0,0,0,0,0,0,0,0,0,-2059.0599999999995,5408.280000000001,3309
3310,40.73,5515.0,0,590.02,0.0,805.0,114.97,0.0,2290.0,0.0,164.91,3.08,0,0,0.0,0,2885.6,0,0,842.18,141.78,582.8,0,0,0,0,0,0,0,0,0,-2004.4799999999996,5370.14,3310
3311,37.09,5271.43,0,984.23,0.0,901.0,386.92,0.0,2102.0,0.0,45.99,4.93,0,0,0.01,0,2887.5,0,0,510.88,157.7,363.38,0,0,0,0,0,0,0,0,0,-1222.8700000000008,5108.79,3311
3312,35.06,5377.53,0,921.76,0.0,1112.0,343.56,0.0,1994.0,0.0,99.61,2.9,0,0,0.01,0,2891.3,0,0,473.93,165.95,192.68,0,0,0,0,0,0,0,0,0,-1367.0499999999984,5208.67,3312
3313,33.6,5322.64,0,653.71,0.0,1473.0,557.67,0.0,1928.0,0.0,103.55,1.35,0,0,0.01,0,2894.4,0,0,465.13,147.95,116.1,0,0,0,0,0,0,0,0,0,-1044.87,5173.33,3313
3314,33.41,5491.46,0,500.83,0.0,1966.0,430.55,0.0,1699.0,0.0,244.02,0.62,0,0,0.01,0,2893.6,0,0,403.5,145.08,124.55,0,0,0,0,0,0,0,0,0,-969.7400000000007,5345.75,3314
3315,33.41,5579.25,0,242.84,0.0,2052.0,495.74,0.0,1645.0,0.0,278.81,0.44,0,0,0.01,0,2893.0,0,0,406.38,154.53,109.05,0,0,0,0,0,0,0,0,0,-1149.0700000000006,5424.27,3315
3316,33.0,5447.25,0,265.76,0.0,1950.0,528.04,0.0,1479.0,0.0,274.52,0.42,0,0,0.01,0,2893.5,0,0,399.23,151.13,106.63,0,0,0,0,0,0,0,0,0,-906.0500000000002,5295.69,3316
3317,32.72,5610.83,0,124.73,0.0,2156.0,409.91,0.0,1361.0,0.0,418.96,0.13,0,0,4.95,0,2895.2,0,0,412.78,165.65,129.05,0,0,0,0,0,0,0,0,0,-1092.3900000000003,5440.1,3317
