,Price,Demand,Demand_pump_storage,Imported_FR,Imported_NL,Imported_LU,Imported_GB,Exported_FR,Exported_NL,Exported_LU,Exported_GB,Wind Onshore,Fossil Gas,Other,Solar,Biomass,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Hydro Water Reservoir,Hydro Run-of-river and poundage,Hydro Pumped Storage,Fossil Oil,Other renewable,Fossil Coal-derived gas,Geothermal,Waste,Fossil Peat,Marine,Fossil Oil shale,Wind Offshore,Balance,Residual_Demand,hour
4854,46.41,8325.3075,0.35,0.0,0.0,0.0,9.11,929.38,890.43,0.0,0.06,218.32,2957.77,452.39,309.94,345.64,4813.2,0,0.0,0,2.86,0.0,0.0,0,0,0,169.11,0,0,0,774.63,-92.55749999999898,6850.447500000002,4854
4855,48.0,8924.4125,0.34,0.0,0.0,0.0,0.0,960.77,799.84,0.0,9.62,198.04,2908.99,509.44,793.81,341.68,4806.72,0,0.0,0,3.38,0.0,0.0,0,0,0,163.61,0,0,0,903.28,-66.03250000000116,6862.2925000000005,4855
4856,41.48,9345.36,0.0,0.0,0.0,0.0,0.0,1128.18,305.48,0.0,672.19,165.69,2961.27,535.17,1313.07,336.97,4793.49,0,0.0,0,3.23,102.34,0.0,0,0,0,160.79,0,0,0,980.76,-98.43000000000029,6721.820000000001,4856
4857,40.54,9468.9775,0.26,0.0,390.34,0.0,0.0,1614.92,0.0,0.0,680.69,203.13,2634.27,541.17,1727.01,341.23,4784.2,0,0.0,0,3.16,2.1,0.0,0,0,0,156.95,0,0,0,861.86,-119.4275000000016,6516.867500000002,4857
4858,39.37,9495.4525,36.6,0.0,417.66,0.0,0.0,1778.82,0.0,0.0,680.77,219.33,2570.9,544.15,2012.24,340.0,4776.86,0,0.0,0,3.06,0.0,0.0,0,0,0,157.28,0,0,0,864.39,-85.77250000000095,6239.152499999999,4858
4859,33.93,9514.83,41.04,0.0,368.66,0.0,0.0,1908.38,0.0,0.0,681.81,205.75,2686.82,520.24,2196.58,344.94,4768.9,0,0.0,0,3.77,0.0,0.0,0,0,0,158.48,0,0,0,781.88,-110.04000000000087,6168.37,4859
4860,33.49,9489.1625,17.62,0.0,244.79,0.0,0.0,1935.49,0.0,0.0,681.86,156.68,2752.16,509.17,2347.28,335.18,4763.31,0,0.0,0,4.06,0.0,0.0,0,0,0,159.1,0,0,0,770.37,-82.03250000000116,6051.672499999999,4860
4861,33.35,9255.8875,0.35,0.0,210.61,0.0,0.0,1855.87,0.0,0.0,681.84,125.9,2358.78,525.92,2364.97,329.63,4758.18,0,0.0,0,4.18,0.0,0.0,0,0,0,164.23,0,0,0,935.4,-16.147500000002765,5661.207500000002,4861
4862,34.12,9328.5125,0.35,0.0,122.02,0.0,0.0,1666.42,0.0,0.0,681.84,113.35,2330.9,510.23,2231.78,332.87,4751.15,0,0.0,0,4.77,0.0,0.0,0,0,0,166.12,0,0,0,1039.88,-74.0525000000016,5772.612499999999,4862
4863,38.91,9422.079999999998,0.35,0.0,388.67,0.0,0.0,1637.69,0.0,0.0,683.25,92.6,2359.3,490.87,1937.56,334.99,4748.29,0,0.0,0,4.3,0.0,0.0,0,0,0,167.87,0,0,0,1132.23,-86.68999999999869,6087.519999999999,4863
4864,44.98,9678.405,0.26,0.0,58.86,0.0,0.0,1545.29,0.0,0.0,11.78,82.59,2677.35,466.75,1533.61,324.45,4743.46,0,0.0,0,4.21,16.64,0.0,0,0,0,159.26,0,0,0,1109.93,-58.62500000000182,6788.805,4864
4865,48.98,9714.7275,0.0,0.0,0.0,0.0,0.0,1139.09,275.86,0.0,2.14,69.38,2973.8,446.58,1011.29,323.37,4745.13,0,0.0,0,4.29,279.15,0.0,0,0,0,161.02,0,0,0,1011.25,-106.5575000000008,7457.497500000001,4865
4866,53.94,9595.357500000002,0.0,0.0,0.0,0.0,0.0,770.05,281.01,0.0,2.11,66.74,3068.28,435.87,529.47,325.53,4749.35,0,0.0,0,4.17,254.42,0.0,0,0,0,164.76,0,0,0,933.31,-116.62750000000051,7896.907500000003,4866
4867,53.34,9477.975,0.0,0.0,0.0,0.0,0.0,115.0,542.71,0.0,1.93,71.07,3198.76,449.81,174.42,327.11,4754.5,0,0.0,0,4.17,207.44,0.0,0,0,0,163.31,0,0,0,630.48,-156.5450000000019,8434.525000000001,4867
4868,50.59,9271.09,0.0,429.99,0.0,0.0,0.0,0.0,833.86,0.0,1.89,66.83,3208.02,445.66,22.43,337.75,4760.29,0,0.0,0,4.27,222.88,0.0,0,0,0,168.04,0,0,0,322.74,-117.94000000000051,8686.779999999999,4868
4869,51.87,9459.2075,0.0,226.16,69.6,0.0,0.0,0.0,78.91,0.0,1.97,60.14,3194.83,429.01,0.0,342.17,4764.57,0,0.0,0,4.39,97.74,0.0,0,0,0,169.37,0,0,0,190.05,7.9424999999992,9035.257500000002,4869
4870,43.36,9047.045,0.09,0.0,237.0,0.0,0.0,424.16,0.0,0.0,12.68,47.22,3175.7,386.27,0.0,341.04,4768.74,0,0.0,0,3.86,141.94,0.0,0,0,0,169.43,0,0,0,142.02,-70.75500000000102,8684.515,4870
4871,38.61,8457.3275,0.59,0.0,198.88,0.0,0.0,85.7,0.0,0.0,714.15,49.73,3143.18,364.75,0.0,338.76,4775.97,0,0.0,0,3.59,35.65,0.0,0,0,0,170.16,0,0,0,92.68,-84.41749999999956,8141.1675,4871
4872,37.58,8178.297499999999,87.9,163.31,0.0,0.0,0.0,0.0,138.31,0.0,724.9,51.94,3125.56,367.66,0.0,335.27,4781.62,0,0.0,0,3.57,0.0,0.0,0,0,0,170.82,0,0,0,34.23,-95.42749999999796,7917.7375,4872
4873,36.98,7880.4025,504.04,623.07,0.0,0.0,0.0,0.0,538.17,0.0,698.16,79.13,3162.9,363.65,0.0,337.89,4785.41,0,0.0,0,3.54,0.0,0.0,0,0,0,168.91,0,0,0,13.52,-82.75250000000051,7615.3025,4873
4874,36.52,7688.0725,205.55,818.62,0.0,0.0,0.0,0.0,1144.21,0.0,698.17,86.28,3149.29,328.21,0.0,328.46,4786.62,0,0.0,0,3.57,0.0,0.0,0,0,0,169.63,0,0,0,1.65,-63.67250000000058,7426.942500000001,4874
4875,33.35,7758.4,2.79,965.99,0.0,0.0,0.0,0.0,1491.72,0.0,698.16,90.03,3239.06,309.34,0.0,330.68,4790.31,0,0.0,0,3.37,0.0,0.0,0,0,0,171.2,0,0,0,2.315,-48.774999999999636,7491.485000000001,4875
4876,37.7,7971.29,0.34,665.74,0.0,0.0,0.0,0.0,1032.58,0.0,697.85,118.67,3238.57,344.34,0.0,342.74,4793.73,0,0.0,0,3.19,0.0,0.0,0,0,0,169.5,0,0,0,2.9799999999999995,-22.600000000000364,7676.950000000001,4876
4877,45.15,8337.9925,0.34,803.89,0.0,0.0,0.0,0.0,1025.74,0.0,555.11,141.99,3185.99,363.34,57.61,339.75,4794.6,0,0.0,0,3.31,0.0,0.0,0,0,0,170.97,0,0,0,3.6449999999999996,-54.087500000001455,7960.4675,4877
4878,48.24,8981.0525,0.34,989.77,0.0,0.0,0.0,0.0,948.07,0.0,541.47,190.17,3192.18,440.09,315.37,335.17,4793.67,0,0.0,0,3.39,0.0,0.0,0,0,0,170.43,0,0,0,4.31,-36.38249999999789,8297.3825,4878
4879,50.98,9464.8625,0.17,221.02,0.0,0.0,0.0,0.0,1038.17,0.0,8.12,144.63,3467.04,529.97,787.1,333.09,4781.2,0,0.0,0,2.95,45.97,0.0,0,0,0,166.67,0,0,0,4.975,-26.707500000000437,8358.537499999999,4879
4880,49.65,9745.017500000002,0.34,0.0,132.35,0.0,0.0,900.71,0.0,0.0,20.53,50.14,3352.14,515.19,1324.27,329.01,4765.55,0,0.0,0,2.69,0.0,0.0,0,0,0,165.2,0,0,0,5.64,-24.417500000001382,8197.077500000001,4880
4881,46.4,9868.265,0.34,0.0,451.51,0.0,0.0,697.55,0.0,0.0,938.01,28.8,3450.1,504.13,1781.69,326.25,4744.17,0,0.0,0,2.3,0.0,0.0,0,0,0,161.63,0,0,0,26.97,-26.61499999999978,7866.874999999999,4881
4882,43.18,9986.5725,0.34,0.0,44.23,0.0,0.0,454.72,0.0,0.0,958.75,40.17,3446.94,520.9,2109.48,297.59,4734.1,0,0.0,0,2.44,0.0,0.0,0,0,0,160.71,0,0,0,9.69,-34.13249999999971,7664.082500000001,4882
4883,40.37,9863.9225,0.34,0.0,2.44,0.0,0.0,522.29,27.96,0.0,958.76,53.2,3337.62,471.21,2302.1,268.11,4722.83,0,0.0,0,2.75,0.0,0.0,0,0,0,168.58,0,0,0,3.16,-41.272500000002765,7334.1325,4883
4884,40.23,9774.7125,0.38,0.0,0.0,0.0,0.0,581.77,105.21,0.0,937.11,49.09,3333.37,437.37,2384.77,258.4,4715.21,0,0.0,0,5.03,0.0,0.0,0,0,0,172.36,0,0,0,1.52,-42.0625,7161.942499999999,4884
4885,39.61,9604.4975,88.98,0.0,0.0,0.0,0.0,398.47,233.93,0.0,918.65,46.29,3285.46,400.91,2325.01,243.03,4707.17,0,0.0,0,5.06,0.0,0.0,0,0,0,165.05,0,0,0,27.44,-39.107499999998254,7035.647499999998,4885
4886,40.39,9686.7975,0.09,0.0,0.0,0.0,0.0,200.83,398.17,0.0,904.16,44.44,3319.56,388.37,2179.21,227.73,4701.54,0,0.0,0,3.48,68.25,0.0,0,0,0,149.17,0,0,0,86.11,-22.1875,7224.387500000001,4886
4887,44.79,9666.735,0.09,0.0,0.0,0.0,0.0,432.4,721.35,0.0,92.25,31.88,3256.0,416.52,1896.08,228.58,4698.67,0,0.0,0,2.22,49.93,0.0,0,0,0,143.36,0,0,0,173.59,-15.99500000000262,7419.605000000001,4887
4888,52.97,9861.62,0.0,0.0,0.0,0.0,0.0,41.22,840.01,0.0,1.9,27.77,3335.85,375.18,1509.81,225.5,4696.17,0,0.0,0,1.91,197.34,0.0,0,0,0,147.64,0,0,0,215.9,-11.680000000000291,7958.590000000001,4888
4889,57.71,9863.5425,0.0,0.0,0.0,0.0,0.0,107.49,1007.79,0.0,2.36,29.11,3419.92,389.28,1008.03,223.33,4695.64,0,0.0,0,1.61,733.22,0.0,0,0,0,146.07,0,0,0,305.01,-29.962499999997817,8373.712499999998,4889
4890,59.35,9772.5975,0.0,0.0,0.0,0.0,0.0,202.36,967.27,0.0,161.06,30.95,3568.5,435.37,495.95,227.06,4697.42,0,0.0,0,1.44,972.98,0.0,0,0,0,149.34,0,0,0,482.5,-41.77749999999833,8612.417499999998,4890
4891,57.81,9602.66,0.0,85.57,0.0,0.0,0.0,0.0,1176.09,0.0,2.48,35.09,3484.26,478.19,149.08,234.1,4701.33,0,0.0,0,1.98,740.94,0.0,0,0,0,159.33,0,0,0,683.23,-28.1299999999992,8573.95,4891
4892,58.44,9351.3575,0.0,571.16,0.0,0.0,0.0,0.0,1003.95,0.0,1.91,40.58,3240.0,425.39,13.6,235.82,4707.75,0,0.0,0,4.15,118.01,0.0,0,0,0,161.83,0,0,0,781.41,-57.517500000001746,8349.7875,4892
4893,55.0,9402.5375,0.0,51.64,0.0,0.0,0.0,0.0,480.08,0.0,1.89,84.07,3319.26,329.76,0.0,233.84,4713.93,0,0.0,0,4.75,82.3,0.0,0,0,0,163.57,0,0,0,880.72,-20.667499999999563,8269.427500000002,4893
4894,45.5,8930.9375,30.53,0.0,412.34,0.0,0.0,1156.43,0.0,0.0,1.94,143.79,3038.59,316.91,0.0,245.62,4719.32,0,0.0,0,4.5,98.77,0.0,0,0,0,164.87,0,0,0,943.05,-32.07750000000124,7674.727499999998,4894
4895,42.25,8273.59,470.82,0.0,61.35,0.0,2.28,956.31,0.0,0.0,1.43,175.98,2925.72,285.92,0.0,288.65,4728.1,0,0.0,0,3.56,0.0,0.0,0,0,0,173.26,0,0,0,1020.52,-36.80999999999949,6900.27,4895
4896,39.65,7914.795,581.06,0.0,0.0,0.0,358.73,930.7,630.26,0.0,0.0,226.14,3006.86,273.57,0.0,296.37,4733.7,0,0.0,0,2.88,0.0,0.0,0,0,0,180.61,0,0,0,867.87,-110.08500000000095,6637.295,4896
4897,38.48,7588.807500000001,739.69,0.0,0.0,0.0,658.07,833.6,1147.6,0.0,0.0,286.26,3168.31,279.48,0.0,312.31,4731.67,0,0.0,0,2.92,0.0,0.0,0,0,0,179.33,0,0,0,623.1,-68.24750000000131,6497.1975,4897
4898,36.1,7510.5975,406.45,0.0,0.0,0.0,9.22,647.11,1101.79,0.0,0.0,536.84,3107.89,305.11,0.0,321.34,4731.58,0,0.0,0,2.85,0.0,0.0,0,0,0,177.29,0,0,0,561.83,88.00250000000233,6231.787499999999,4898
4899,35.69,7692.93,391.63,0.0,0.0,0.0,0.12,695.49,907.47,0.0,0.0,688.83,3022.69,285.99,0.0,330.86,4663.65,0,0.0,0,2.71,0.0,0.0,0,0,0,182.41,0,0,0,581.57,71.30999999999767,6237.410000000001,4899
4900,38.04,7827.269999999998,363.15,0.0,0.0,0.0,0.08,766.97,630.76,0.0,0.05,668.68,2998.61,280.43,0.0,336.56,4632.84,0,0.0,0,2.53,0.0,0.0,0,0,0,183.8,0,0,0,560.89,76.2200000000048,6411.369999999997,4900
4901,38.96,8362.465,219.12,0.0,0.0,0.0,0.0,816.88,789.26,0.0,56.85,700.63,3124.31,306.28,52.92,331.43,4631.08,0,0.0,0,2.46,0.0,0.0,0,0,0,183.32,0,0,0,895.57,-16.575000000000728,6527.5650000000005,4901
4902,46.05,8980.217499999999,113.18,0.0,0.0,0.0,398.79,964.7,1017.54,0.0,0.0,595.27,3298.89,407.78,297.55,332.99,4632.52,0,0.0,0,2.4,0.0,0.0,0,0,0,182.72,0,0,0,853.75,-72.97750000000087,7048.527499999998,4902
4903,57.35,9628.84,120.92,0.0,0.0,0.0,802.57,1011.24,1042.23,0.0,0.0,502.7,3372.56,488.49,725.0,335.5,4621.95,0,0.0,0,2.53,0.0,0.0,0,0,0,182.1,0,0,0,664.25,-105.57999999999993,7552.259999999998,4903
4904,57.75,10010.4475,1.96,0.0,0.0,0.0,884.42,1068.88,741.82,0.0,0.0,258.73,3227.24,514.53,1238.28,331.33,4610.53,0,0.0,0,5.62,0.0,0.0,0,0,0,177.45,0,0,0,492.26,-82.71749999999884,7838.107499999998,4904
4905,49.26,10138.14,9.05,0.0,0.0,0.0,16.66,514.34,300.88,0.0,0.01,117.15,3171.54,486.33,1660.96,317.21,4592.62,0,0.0,0,5.26,0.0,0.0,0,0,0,172.33,0,0,0,342.51,-79.84999999999854,7839.9299999999985,4905
4906,42.12,10189.9825,44.28,0.0,0.0,0.0,0.0,594.93,206.3,0.0,53.05,61.17,3310.4,459.7,1986.07,239.66,4526.45,0,0.0,0,4.31,0.0,0.0,0,0,0,168.94,0,0,0,265.73,-66.11249999999927,7703.762500000001,4906
4907,38.31,10077.585,28.78,0.0,253.94,0.0,0.0,574.9,0.0,0.0,735.7,44.44,3150.95,419.09,2155.97,232.7,4527.86,0,0.0,0,2.21,0.0,0.0,0,0,0,167.36,0,0,0,395.76,-66.68500000000131,7311.844999999999,4907
4908,40.51,10020.5975,213.24,0.0,501.05,0.0,0.0,700.96,0.0,0.0,863.55,46.09,3162.44,361.9,2232.85,227.86,4581.09,0,0.0,0,1.69,0.0,0.0,0,0,0,160.42,0,0,0,419.68,-103.27750000000015,7159.867499999999,4908
4909,39.34,10011.9025,487.88,0.0,641.12,0.0,0.0,811.92,0.0,0.0,484.91,64.45,3187.8,346.51,2171.38,217.55,4602.12,0,0.0,0,1.44,0.0,0.0,0,0,0,159.73,0,0,0,214.11,-190.40250000000015,7400.7925000000005,4909
4910,41.26,9991.13,290.32,0.0,244.34,0.0,0.0,947.4,0.0,0.0,93.66,115.81,3163.2,368.14,2032.93,210.81,4605.68,0,0.0,0,1.68,0.0,0.0,0,0,0,154.31,0,0,0,310.62,-114.98999999999796,7375.779999999999,4910
4911,47.33,9999.3625,229.94,0.0,83.59,0.0,119.22,806.41,0.0,0.0,0.0,139.36,3102.48,340.54,1736.17,206.56,4610.13,0,0.0,0,1.7,0.0,0.0,0,0,0,155.45,0,0,0,423.86,-116.65249999999833,7542.822499999999,4911
4912,57.75,10004.5825,0.09,0.0,0.0,0.0,619.38,812.17,596.6,0.0,0.0,136.4,3185.29,339.47,1378.69,207.15,4614.63,0,0.0,0,1.74,171.57,0.0,0,0,0,150.11,0,0,0,560.69,-48.32250000000204,7776.952499999999,4912
4913,68.13,9953.9475,0.0,0.0,0.0,0.0,8.79,233.46,897.42,0.0,0.0,144.63,3072.73,358.82,912.1,227.19,4659.81,0,0.0,0,1.73,764.8,0.0,0,0,0,152.2,0,0,0,694.06,-87.96749999999884,8049.227500000001,4913
4914,74.06,9793.7325,0.0,286.99,0.0,0.0,158.67,0.0,997.66,0.0,0.0,135.16,3094.41,339.72,465.02,266.69,4669.81,0,0.0,0,1.47,728.47,0.0,0,0,0,154.85,0,0,0,405.62,-84.51250000000073,8631.6125,4914
4915,68.16,9701.0625,0.0,204.2,0.0,0.0,0.63,0.0,661.12,0.0,0.0,110.81,3353.68,330.07,160.22,270.29,4685.19,0,0.0,0,2.09,633.32,0.0,0,0,0,160.95,0,0,0,390.46,-60.272500000000946,8876.532500000001,4915
4916,59.36,9502.155,0.0,324.27,0.0,0.0,0.1,0.0,605.47,0.0,0.0,82.16,3464.26,346.79,15.38,245.37,4700.25,0,0.0,0,2.03,422.08,0.0,0,0,0,160.27,0,0,0,277.98,-66.68499999999949,8964.335000000001,4916
4917,57.81,9679.6775,0.0,0.0,110.73,0.0,0.07,139.22,50.94,0.0,0.0,90.16,3453.32,374.66,0.0,245.89,4703.78,0,0.0,0,2.4,593.86,0.0,0,0,0,162.15,0,0,0,215.51,82.6924999999992,9209.4575,4917
4918,49.8,9274.4475,0.0,0.0,728.25,0.0,0.0,623.01,0.0,0.0,26.93,123.87,3128.45,413.57,0.0,273.02,4713.07,0,0.0,0,3.13,187.91,0.0,0,0,0,164.46,0,0,0,84.43,-104.22750000000087,8898.5575,4918
4919,45.62,8668.0825,0.0,0.0,522.65,0.0,0.0,972.67,0.0,0.0,1.96,144.23,3133.58,368.58,0.0,311.02,4719.53,0,0.0,0,4.34,212.9,0.0,0,0,0,164.51,0,0,0,3.7,-57.67250000000058,8351.3025,4919
4920,42.05,8220.982499999998,0.0,0.0,172.97,0.0,0.0,970.59,0.0,0.0,2.08,171.28,3124.4,346.5,0.0,336.0,4723.95,0,0.0,0,4.02,121.66,0.0,0,0,0,167.33,0,0,0,20.044999999999998,-5.497499999997672,7858.307499999998,4920
4921,39.58,8012.03,14.7,0.0,0.0,0.0,0.0,695.43,220.49,0.0,2.16,282.24,3100.35,281.04,0.0,331.75,4727.04,0,0.0,0,2.88,15.46,0.0,0,0,0,170.62,0,0,0,36.39,2.960000000000946,7519.9,4921
4922,39.09,7872.7125,203.94,0.0,0.0,0.0,0.0,194.21,741.99,0.0,2.18,316.97,3136.77,276.48,0.0,333.64,4729.1,0,0.0,0,2.09,0.0,0.0,0,0,0,175.12,0,0,0,52.735,7.87250000000131,7325.7975,4922
4923,38.9,7759.722500000002,400.98,83.69,0.0,0.0,0.0,0.0,942.54,0.0,2.04,381.66,3019.0,277.5,0.0,337.43,4731.12,0,0.0,0,2.22,0.0,0.0,0,0,0,178.18,0,0,0,69.08,-25.402500000001965,7128.582500000001,4923
4924,40.67,7932.825000000002,9.94,5.04,0.0,0.0,0.04,0.0,1284.31,0.0,1.31,402.11,2993.4,283.3,0.0,337.22,4728.41,0,0.0,0,2.51,0.0,0.0,0,0,0,180.52,0,0,0,256.09,-39.74499999999898,7091.595000000001,4924
4925,42.51,8389.692500000001,68.17,167.46,0.0,0.0,148.15,0.0,1496.19,0.0,0.0,402.88,3211.71,314.52,50.96,337.62,4728.3,0,0.0,0,2.6,22.53,0.0,0,0,0,180.27,0,0,0,299.03,-88.02250000000276,7453.9525,4925
4926,45.78,9117.24,0.33,370.74,0.0,0.0,0.0,0.0,1336.54,0.0,139.15,428.7,3426.87,439.62,266.29,337.1,4727.09,0,0.0,0,2.82,0.0,0.0,0,0,0,174.5,0,0,0,390.78,-28.75,7854.149999999999,4926
4927,55.07,9598.5575,0.0,69.07,0.0,0.0,284.61,0.0,1530.62,0.0,0.0,351.75,3433.41,539.5,662.68,314.14,4736.34,0,0.0,0,2.78,74.61,0.0,0,0,0,172.38,0,0,0,471.82,-16.087500000001455,7937.147500000001,4927
4928,56.7,10013.37,0.09,0.0,0.0,0.0,1.71,246.44,873.02,0.0,0.03,215.69,3439.85,557.63,1154.99,270.07,4716.48,0,0.0,0,2.7,53.75,0.0,0,0,0,161.75,0,0,0,537.33,-21.00000000000182,7940.91,4928
4929,52.78,10303.5725,0.0,0.0,0.0,0.0,0.01,645.01,523.5,0.0,0.03,125.84,3398.76,557.79,1574.89,239.95,4696.15,0,0.0,0,3.03,94.28,0.0,0,0,0,150.25,0,0,0,546.45,-84.71249999999964,7903.1125,4929
4930,49.59,10365.3725,344.68,0.0,0.0,0.0,0.0,478.3,312.31,0.0,45.97,65.48,3355.28,531.68,1861.32,243.08,4690.33,0,0.0,0,3.24,0.0,0.0,0,0,0,142.01,0,0,0,592.58,-61.63249999999789,7700.7425,4930
4931,46.78,10238.18,400.08,0.0,0.0,0.0,0.0,781.93,99.57,0.0,32.89,78.91,3264.72,473.68,2050.9,226.69,4680.31,0,0.0,0,3.61,0.0,0.0,0,0,0,142.69,0,0,0,589.43,-41.710000000000946,7372.640000000001,4931
4932,46.57,10222.415,371.6,0.0,75.56,0.0,0.0,819.12,0.0,0.0,1.78,115.11,3174.11,394.94,2140.26,209.32,4678.56,0,0.0,0,2.46,0.0,0.0,0,0,0,143.97,0,0,0,411.08,-69.54500000000007,7409.535,4932
4933,42.17,10127.5175,98.95,0.0,24.59,0.0,14.49,598.76,34.08,0.0,1.35,142.69,3035.17,333.11,2064.64,205.98,4674.61,0,0.0,0,2.02,0.7,0.0,0,0,0,139.5,0,0,0,179.11,-44.04750000000058,7599.5575,4933
4934,47.78,10157.39,0.0,0.0,0.0,0.0,824.04,939.38,536.03,0.0,0.0,139.09,2895.31,337.17,1915.95,197.3,4681.15,0,0.0,0,2.0,302.68,0.0,0,0,0,140.9,0,0,0,98.2,-99.01000000000022,7861.25,4934
4935,50.15,10062.475,168.87,42.01,0.0,0.0,637.08,0.0,464.42,0.0,0.0,139.16,2821.68,307.72,1558.91,191.82,4674.33,0,0.0,0,2.17,0.0,0.0,0,0,0,138.08,0,0,0,47.43,-135.37500000000182,8176.725,4935
4936,56.85,10090.68,0.0,1058.01,0.0,0.0,8.56,0.0,1156.33,0.0,0.0,90.99,2898.32,302.67,1122.02,181.65,4670.74,0,0.0,0,2.28,591.84,0.0,0,0,0,141.66,0,0,0,26.83,-151.4400000000005,8706.9,4936
4937,62.05,10032.1725,0.0,1209.77,0.0,0.0,2.99,0.0,1051.05,0.0,0.0,116.23,2916.56,361.15,685.18,174.77,4668.87,0,0.0,0,2.33,632.04,51.64,0,0,0,138.31,0,0,0,32.42,-90.96250000000146,9057.702500000001,4937
4938,69.58,9680.5025,0.0,919.03,0.0,0.0,363.01,0.0,1080.93,0.0,0.0,144.5,2829.95,403.96,359.19,182.16,4668.9,0,0.0,0,3.49,574.73,50.32,0,0,0,142.37,0,0,0,88.32,-31.50250000000051,8942.6325,4938
4939,61.86,9402.6575,24.92,1434.91,0.0,0.0,2.86,0.0,809.96,0.0,0.0,213.53,2811.7,375.71,128.54,200.08,4694.4,0,0.0,0,6.93,32.48,0.0,0,0,0,145.87,0,0,0,188.28,-2.2474999999994907,8719.507499999996,4939
4940,56.75,9294.9625,115.47,1164.72,0.0,0.0,0.16,0.0,341.09,0.0,0.0,286.4,2610.58,253.09,19.66,209.01,4701.98,0,0.0,0,8.31,0.0,0.0,0,0,0,147.21,0,0,0,310.76,-39.64249999999993,8522.622500000001,4940
4941,50.74,9464.9925,35.84,173.17,444.92,0.0,0.14,0.0,0.0,0.0,0.0,406.83,2765.83,243.52,0.0,235.0,4713.84,0,0.0,0,8.43,0.0,0.0,0,0,0,153.29,0,0,0,262.42,-93.44250000000102,8634.0225,4941
4942,41.88,9146.2925,478.56,0.0,1095.23,0.0,0.09,1007.02,0.0,0.0,7.63,474.89,2647.21,242.31,0.0,267.47,4718.03,0,0.0,0,7.42,0.0,0.0,0,0,0,160.73,0,0,0,899.37,-126.75249999999869,7603.882500000001,4942
4943,38.61,8617.119999999999,621.54,0.0,1394.37,0.0,0.0,994.22,0.0,0.0,596.45,466.53,2396.17,232.68,0.0,235.54,4714.27,0,0.0,0,5.35,0.0,0.0,0,0,0,165.88,0,0,0,904.19,-314.35000000000036,7075.169999999998,4943
4944,37.73,8237.3175,542.92,0.0,485.6,0.0,0.0,1123.89,0.0,0.0,9.66,476.49,2506.85,241.77,0.0,228.72,4723.83,0,0.0,0,4.08,0.0,0.0,0,0,0,171.18,0,0,0,797.61,-277.6574999999975,6787.9574999999995,4944
4945,37.19,8036.387500000002,639.5,0.0,100.51,0.0,0.0,893.08,0.0,0.0,2.34,391.67,2667.27,243.41,0.0,222.52,4727.38,0,0.0,0,3.59,0.0,0.0,0,0,0,170.4,0,0,0,802.73,-241.82750000000124,6667.997500000001,4945
4946,36.57,7899.09,634.69,0.0,0.0,0.0,0.0,484.72,221.31,0.0,2.42,426.38,2825.23,249.94,0.0,228.37,4735.26,0,0.0,0,3.5,0.0,0.0,0,0,0,170.88,0,0,0,382.69,-219.97999999999956,6915.64,4946
4947,36.37,7850.765,42.22,0.0,0.0,0.0,0.0,948.57,563.71,0.0,2.4,484.76,3083.93,260.51,0.0,275.46,4725.1,0,0.0,0,3.37,12.71,0.0,0,0,0,171.23,0,0,0,285.3,-105.29500000000007,6906.1050000000005,4947
4948,38.49,7808.22,32.59,0.0,0.0,0.0,0.0,723.11,671.52,0.0,2.34,605.54,2743.38,270.66,0.0,278.89,4728.98,0,0.0,0,3.28,0.0,0.0,0,0,0,174.33,0,0,0,591.98,159.26000000000022,6433.09,4948
4949,43.08,8446.2875,231.46,146.23,0.0,0.0,0.0,0.0,1188.94,0.0,2.15,660.64,2743.43,287.07,55.13,279.44,4732.58,0,0.0,0,3.4,0.0,0.0,0,0,0,173.65,0,0,0,819.96,32.6924999999992,6733.507500000001,4949
4950,49.66,9178.6475,21.08,594.41,0.0,0.0,0.0,0.0,1715.15,0.0,1.98,484.48,3054.28,348.99,287.29,275.65,4730.21,0,0.0,0,2.94,116.39,0.0,0,0,0,174.58,0,0,0,684.32,-163.31749999999738,7545.0374999999985,4950
4951,54.18,9579.96,0.0,370.7,0.0,0.0,0.0,0.0,1511.97,0.0,1.39,318.12,3496.71,472.32,672.23,278.57,4721.87,0,0.0,0,1.63,523.56,0.0,0,0,0,173.13,0,0,0,31.93,-32.54999999999745,8382.92,4951
4952,55.74,10104.52,0.26,0.0,20.97,0.0,0.0,187.82,208.24,0.0,0.01,192.6,3323.53,533.68,1177.97,258.82,4709.81,0,0.0,0,1.62,49.54,0.0,0,0,0,191.91,0,0,0,77.44,37.039999999999054,8462.98,4952
4953,53.61,10255.9075,228.66,0.0,831.73,0.0,0.0,457.87,0.0,0.0,0.01,97.34,2747.52,427.96,1472.07,252.31,4697.89,0,0.0,0,2.07,0.0,0.0,0,0,0,192.42,0,0,0,207.38,-13.75749999999789,8284.6275,4953
4954,48.46,10336.3825,53.08,0.0,1067.8,0.0,0.0,1011.86,0.0,0.0,0.01,37.55,2790.58,388.19,1692.94,232.04,4693.58,0,0.0,0,2.36,0.0,0.0,0,0,0,184.38,0,0,0,243.49,-68.42250000000058,8175.6625,4954
