,Price,Demand,Demand_pump_storage,Imported_GR,Imported_MT,Imported_CH,Imported_FR,Imported_SI,Imported_AT,Exported_GR,Exported_MT,Exported_CH,Exported_FR,Exported_SI,Exported_AT,Wind Onshore,Fossil Gas,Other,Solar,Biomass,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Hydro Water Reservoir,Hydro Run-of-river and poundage,Hydro Pumped Storage,Fossil Oil,Other renewable,Fossil Coal-derived gas,Geothermal,Waste,Fossil Peat,Marine,Fossil Oil shale,Wind Offshore,Balance,Residual_Demand,hour
802,55.75,30767.0,533.0,0.0,0.0,3152.0,2248.0,945.84,178.0,283.0,46.0,0.0,0.0,1.29,0.0,4748.0,7096.0,2746.0,2990.0,515.0,0,0,2156.0,466.0,3104.0,25.0,81.0,0,587.0,659.0,47.0,0,0,0,0,113.54999999999927,19878.0,802
803,52.68,31225.0,392.0,0.0,0.0,2939.0,2400.0,1009.68,167.0,283.0,36.0,0.0,0.0,0.06,0.0,4925.0,6414.0,2809.0,3819.0,516.0,0,0,2085.0,551.0,3065.0,0.0,82.0,0,586.0,659.0,47.0,0,0,0,0,137.61999999999898,19369.0,803
804,51.4,31078.0,437.0,0.0,0.0,2839.0,2277.0,1296.48,182.0,272.0,20.0,0.0,0.0,0.0,0.0,4679.0,6427.0,2609.0,4396.0,524.0,0,0,2038.0,515.0,2834.0,0.0,81.0,0,568.0,661.0,45.0,0,0,0,0,164.47999999999956,19124.0,804
805,49.17,29194.0,807.0,0.0,0.0,2727.0,2018.0,1380.01,182.0,266.0,10.0,0.0,0.0,0.0,0.0,4833.0,6032.0,2320.0,3879.0,519.0,0,0,2021.0,453.0,2709.0,0.0,81.0,0,570.0,661.0,46.0,0,0,0,0,154.01000000000204,17727.0,805
806,49.44,28520.0,1021.0,0.0,0.0,3196.0,2010.0,1287.64,176.0,258.0,14.0,0.0,0.0,0.0,0.0,4178.0,6460.0,2225.0,3248.0,522.0,0,0,2131.0,417.0,2712.0,0.0,114.0,0,574.0,662.0,47.0,0,0,0,0,146.63999999999942,18335.0,806
807,50.31,28855.0,565.0,0.0,0.0,3328.0,2185.0,1180.53,181.0,243.0,41.0,0.0,0.0,0.0,0.0,3668.0,7123.0,2318.0,2448.0,513.0,0,0,2240.0,478.0,2767.0,0.0,125.0,0,575.0,663.0,48.0,0,0,0,0,136.52999999999884,19924.0,807
808,57.83,29070.0,303.0,0.0,0.0,3337.0,2441.0,1001.84,172.0,159.0,46.0,0.0,0.0,0.0,0.0,2972.0,8409.0,2713.0,691.0,538.0,0,0,2420.0,570.0,3051.0,0.0,124.0,0,573.0,662.0,48.0,0,0,0,0,144.84000000000015,22308.0,808
809,63.1,31748.0,76.0,0.0,0.0,3265.0,2698.0,871.18,192.0,214.0,1.0,0.0,0.0,0.0,0.0,2253.0,10510.0,2926.0,20.0,563.0,0,0,2654.0,830.0,3902.0,110.0,125.0,0,572.0,662.0,48.0,0,0,0,0,162.1800000000003,25525.0,809
810,68.61,34406.0,0.0,0.0,0.0,3044.0,1795.0,1238.66,197.0,12.0,27.0,0.0,0.0,0.0,0.0,1709.0,12043.0,3050.0,0.0,560.0,0,0,2787.0,1011.0,4469.0,1316.0,126.0,0,583.0,662.0,44.0,0,0,0,0,189.6600000000035,28184.0,810
811,72.65,35370.0,0.0,0.0,0.0,3362.0,1608.0,1224.74,197.0,83.0,35.0,0.0,0.0,0.0,0.0,1268.0,12854.0,3135.0,0.0,560.0,0,0,2894.0,1143.0,4569.0,1445.0,128.0,0,584.0,662.0,44.0,0,0,0,0,189.73999999999796,29489.0,811
812,66.14,34543.0,0.0,0.0,0.0,3270.0,1656.0,1360.2,197.0,103.0,24.0,0.0,0.0,0.0,0.0,930.0,12964.0,3207.0,0.0,552.0,0,0,2952.0,1185.0,4328.0,843.0,125.0,0,586.0,663.0,45.0,0,0,0,0,193.1999999999971,29240.0,812
813,63.1,32488.0,124.0,0.0,1.0,2992.0,1800.0,1494.11,180.0,121.0,0.0,0.0,0.0,0.0,0.0,737.0,12969.0,3134.0,0.0,556.0,0,0,2813.0,762.0,3612.0,469.0,125.0,0,573.0,664.0,44.0,0,0,0,0,192.11000000000058,28095.0,813
814,59.19,29839.0,215.0,0.0,0.0,3049.0,1673.0,1522.34,176.0,133.0,14.0,0.0,0.0,0.0,0.0,625.0,12074.0,2745.0,0.0,566.0,0,0,2498.0,607.0,3300.0,158.0,125.0,0,572.0,664.0,40.0,0,0,0,0,193.34000000000015,25874.0,814
815,52.42,26960.0,221.0,0.0,0.0,2807.0,1408.0,1615.86,182.0,135.0,18.0,0.0,0.0,0.0,0.0,535.0,10813.0,2554.0,0.0,555.0,0,0,2233.0,391.0,2975.0,42.0,123.0,0,572.0,663.0,45.0,0,0,0,0,179.86000000000058,23405.0,815
816,52.02,24280.0,56.0,0.0,0.0,2305.0,1077.0,1436.41,196.0,0.0,10.0,0.0,0.0,0.0,0.0,531.0,9532.0,1955.0,1.0,561.0,0,0,2193.0,348.0,2819.0,197.0,81.0,0,569.0,660.0,47.0,0,0,0,0,162.40999999999985,20882.0,816
817,51.09,22946.0,503.0,0.0,0.0,2351.0,852.0,1551.68,196.0,0.0,1.0,0.0,0.0,0.0,0.0,510.0,8694.0,1922.0,0.0,583.0,0,0,2237.0,347.0,2592.0,394.0,81.0,0,568.0,659.0,50.0,0,0,0,0,137.6800000000003,19794.0,817
818,50.4,22382.0,651.0,0.0,3.0,2274.0,879.0,1565.82,191.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,8683.0,1910.0,0.0,584.0,0,0,2478.0,347.0,2240.0,3.0,81.0,0,566.0,659.0,48.0,0,0,0,0,124.81999999999971,19448.0,818
819,51.09,22150.0,490.0,0.0,0.0,1934.0,933.0,1525.4,174.0,0.0,0.0,0.0,0.0,0.0,0.0,894.0,8155.0,1826.0,0.0,584.0,0,0,2801.0,347.0,2239.0,0.0,80.0,0,567.0,659.0,47.0,0,0,0,0,125.40000000000146,18970.0,819
820,51.81,22735.0,720.0,0.0,0.0,2092.0,1162.0,1231.8,183.0,54.0,23.0,0.0,0.0,0.0,0.0,1362.0,7915.0,2037.0,0.0,575.0,0,0,3028.0,347.0,2358.0,0.0,81.0,0,571.0,659.0,47.0,0,0,0,0,116.79999999999927,18968.0,820
821,55.16,25114.0,711.0,0.0,0.0,2536.0,1174.0,912.29,181.0,114.0,52.0,0.0,0.0,0.0,0.0,2207.0,9199.0,2268.0,0.0,575.0,0,0,2894.0,413.0,2402.0,0.0,81.0,0,571.0,659.0,47.0,0,0,0,0,128.29000000000087,20458.0,821
822,66.23,31838.0,56.0,0.0,0.0,2660.0,1507.0,616.85,184.0,216.0,72.0,0.0,0.0,0.0,0.0,2790.0,12494.0,2883.0,0.0,580.0,0,0,2946.0,835.0,3072.0,430.0,80.0,0,580.0,658.0,45.0,0,0,0,0,178.84999999999854,25931.0,822
823,73.15,38735.0,27.0,0.0,0.0,2874.0,1526.0,487.75,194.0,311.0,22.0,0.0,0.0,0.0,0.0,2985.0,16151.0,3516.0,74.0,581.0,0,0,3126.0,1178.0,3983.0,1259.0,82.0,0,577.0,658.0,44.0,0,0,0,0,200.75,31649.0,823
824,79.63,43658.0,0.0,0.0,0.0,2766.0,1695.0,228.15,178.0,177.0,19.0,0.0,0.0,0.0,0.0,2881.0,18252.0,3727.0,1126.0,568.0,0,0,3261.0,1308.0,4565.0,2137.0,82.0,0,578.0,658.0,45.0,0,0,0,0,201.15000000000146,35041.0,824
825,77.32,45607.0,0.0,0.0,0.0,2650.0,1591.0,79.28,182.0,194.0,14.0,0.0,0.0,16.36,0.0,2899.0,18987.0,3604.0,3206.0,558.0,0,0,3304.0,1402.0,4623.0,1586.0,80.0,0,577.0,658.0,48.0,0,0,0,0,202.91999999999825,34831.0,825
826,72.33,45401.0,0.0,0.0,0.0,2747.0,1767.0,114.71,182.0,398.0,68.0,0.0,0.0,38.1,0.0,2967.0,18899.0,3697.0,4392.0,570.0,0,0,3407.0,1222.0,4327.0,425.0,87.0,0,576.0,660.0,45.0,0,0,0,0,179.61000000000058,33670.0,826
827,67.0,44847.0,0.0,0.0,0.0,2705.0,2123.0,69.87,186.0,334.0,97.0,0.0,0.0,109.6,0.0,3138.0,18693.0,3648.0,5089.0,556.0,0,0,3221.0,1029.0,3600.0,102.0,105.0,0,576.0,658.0,41.0,0,0,0,0,152.2699999999968,32979.0,827
828,61.78,42840.0,1.0,0.0,0.0,1397.0,1556.0,122.81,179.0,334.0,86.0,0.0,0.0,190.98,0.0,3536.0,18840.0,3529.0,5484.0,552.0,0,0,3235.0,804.0,2883.0,50.0,179.0,0,574.0,656.0,38.0,0,0,0,0,162.82999999999447,30899.0,828
829,61.04,42554.0,1.0,0.0,0.0,1428.0,1879.0,556.78,205.0,319.0,101.0,0.0,0.0,0.0,0.0,3878.0,17788.0,3593.0,5196.0,540.0,0,0,3114.0,706.0,2722.0,50.0,201.0,0,575.0,656.0,44.0,0,0,0,0,156.77999999999884,30714.0,829
830,64.81,44048.0,1.0,0.0,0.0,2130.0,2298.0,562.38,194.0,312.0,101.0,0.0,0.0,0.0,0.0,4046.0,18252.0,3634.0,4729.0,525.0,0,0,3155.0,799.0,2715.0,50.0,257.0,0,578.0,654.0,44.0,0,0,0,0,160.38000000000466,32514.0,830
831,64.95,44464.0,0.0,0.0,0.0,2352.0,2448.0,424.35,191.0,272.0,126.0,0.0,0.0,0.0,0.0,4354.0,18728.0,3715.0,3525.0,549.0,0,0,3114.0,886.0,3092.0,49.0,340.0,0,579.0,656.0,44.0,0,0,0,0,184.34999999999854,33449.0,831
832,68.15,44355.0,122.0,0.0,0.0,2330.0,2575.0,298.27,189.0,347.0,112.0,0.0,0.0,0.0,0.0,4479.0,19584.0,3889.0,1091.0,562.0,0,0,3183.0,1129.0,4170.0,50.0,347.0,0,579.0,656.0,42.0,0,0,0,0,217.27000000000407,34573.0,832
833,73.15,45378.0,382.0,70.0,0.0,2319.0,2467.0,240.04,185.0,0.0,69.0,0.0,0.0,0.0,0.0,4586.0,19938.0,4009.0,43.0,579.0,0,0,3291.0,1644.0,5013.0,50.0,358.0,0,580.0,657.0,43.0,0,0,0,0,243.04000000000087,35693.0,833
834,77.27,46144.0,61.0,123.0,0.0,2297.0,2281.0,292.61,193.0,0.0,106.0,0.0,0.0,0.0,0.0,4931.0,19906.0,4083.0,0.0,573.0,0,0,3400.0,1529.0,5218.0,107.0,348.0,0,580.0,658.0,42.0,0,0,0,0,250.61000000000058,35953.0,834
835,70.66,45149.0,381.0,108.0,0.0,2203.0,2215.0,263.9,181.0,0.0,99.0,0.0,0.0,0.0,0.0,5661.0,19283.0,3988.0,0.0,574.0,0,0,3459.0,1250.0,4861.0,194.0,343.0,0,581.0,659.0,42.0,0,0,0,0,236.90000000000146,34585.0,835
836,66.23,42545.0,383.0,0.0,0.0,1586.0,1457.0,502.34,183.0,77.0,84.0,0.0,0.0,0.02,0.0,6165.0,18806.0,3863.0,0.0,577.0,0,0,3216.0,1080.0,4102.0,218.0,292.0,0,569.0,660.0,42.0,0,0,0,0,229.3199999999997,32236.0,836
837,62.38,39534.0,484.0,0.0,0.0,1440.0,1220.0,917.05,189.0,209.0,44.0,0.0,0.0,0.0,0.0,6450.0,16871.0,3778.0,0.0,565.0,0,0,3127.0,855.0,3318.0,218.0,274.0,0,569.0,662.0,42.0,0,0,0,0,224.0500000000029,29724.0,837
838,64.39,35278.0,6.0,0.0,0.0,829.0,707.0,850.26,195.0,313.0,88.0,0.0,0.0,0.0,0.0,6474.0,14382.0,3337.0,0.0,563.0,0,0,2998.0,769.0,3036.0,221.0,260.0,0,570.0,663.0,45.0,0,0,0,0,214.26000000000204,25723.0,838
839,60.15,31822.0,31.0,0.0,0.0,254.0,315.0,1028.35,192.0,225.0,77.0,0.0,0.0,0.0,0.0,6347.0,12812.0,2943.0,0.0,571.0,0,0,2906.0,708.0,2628.0,130.0,258.0,0,569.0,664.0,45.0,0,0,0,0,215.34999999999854,22802.0,839
840,58.3,28707.0,130.0,0.0,0.0,598.0,570.0,935.38,183.0,55.0,58.0,0.0,0.0,0.0,0.0,6371.0,10131.0,2635.0,0.0,572.0,0,0,2810.0,466.0,2417.0,0.0,214.0,0,562.0,664.0,42.0,0,0,0,0,220.38000000000102,19877.0,840
841,54.44,26949.0,588.0,0.0,0.0,875.0,925.0,996.59,196.0,67.0,46.0,0.0,0.0,0.0,0.0,6109.0,9178.0,2413.0,0.0,572.0,0,0,2420.0,382.0,2329.0,0.0,216.0,0,560.0,664.0,41.0,0,0,0,0,226.59000000000015,18470.0,841
842,54.38,26081.0,693.0,112.0,0.0,1102.0,854.0,1060.68,188.0,0.0,38.0,0.0,0.0,0.0,0.0,5572.0,8731.0,2372.0,0.0,573.0,0,0,2342.0,362.0,2251.0,0.0,215.0,0,560.0,663.0,44.0,0,0,0,0,189.6800000000003,18214.0,842
843,54.4,25875.0,691.0,136.0,0.0,1643.0,1043.0,1061.3,201.0,0.0,35.0,0.0,0.0,0.0,0.0,5013.0,8297.0,2387.0,0.0,569.0,0,0,2343.0,355.0,2255.0,0.0,216.0,0,561.0,665.0,45.0,0,0,0,0,189.29999999999927,18562.0,843
844,53.11,26340.0,689.0,131.0,0.0,1917.0,1001.0,1033.7,180.0,0.0,41.0,0.0,0.0,0.0,0.0,4884.0,8628.0,2411.0,0.0,576.0,0,0,2347.0,352.0,2316.0,0.0,215.0,0,561.0,665.0,42.0,0,0,0,0,189.70000000000073,19098.0,844
845,54.44,28207.0,668.0,0.0,0.0,2094.0,956.0,787.26,138.0,233.0,64.0,0.0,0.0,0.42,0.0,5236.0,10141.0,2590.0,0.0,557.0,0,0,2634.0,403.0,2354.0,0.0,215.0,0,564.0,664.0,44.0,0,0,0,0,204.84000000000378,20573.0,845
846,61.04,34034.0,84.0,0.0,0.0,1949.0,1170.0,307.53,139.0,370.0,123.0,0.0,0.0,39.62,0.0,5673.0,13865.0,3212.0,0.0,538.0,0,0,3101.0,845.0,2600.0,0.0,215.0,0,562.0,664.0,45.0,0,0,0,0,234.90999999999622,25716.0,846
847,64.09,40604.0,0.0,0.0,0.0,2379.0,876.0,569.9,135.0,455.0,158.0,0.0,0.0,0.13,0.0,6082.0,17324.0,3957.0,64.0,555.0,0,0,3224.0,1374.0,3406.0,0.0,214.0,0,562.0,664.0,46.0,0,0,0,0,214.77000000000407,31006.0,847
848,74.01,45319.0,1.0,0.0,0.0,2654.0,1283.0,598.78,131.0,352.0,138.0,0.0,0.0,0.0,0.0,6259.0,18083.0,4003.0,1367.0,549.0,0,0,3509.0,1615.0,4453.0,50.0,222.0,0,560.0,660.0,43.0,0,0,0,0,229.77999999999884,33197.0,848
849,68.0,47035.0,151.0,0.0,0.0,2671.0,1218.0,488.28,124.0,426.0,106.0,0.0,0.0,20.96,0.0,6132.0,18055.0,3860.0,4089.0,534.0,0,0,3568.0,1182.0,4389.0,50.0,318.0,0,561.0,650.0,47.0,0,0,0,0,197.3199999999997,32378.0,849
850,65.79,46346.0,438.0,0.0,0.0,2411.0,1142.0,402.44,135.0,482.0,73.0,0.0,0.0,45.69,0.0,6065.0,17667.0,3793.0,5779.0,546.0,0,0,3196.0,999.0,3791.0,50.0,328.0,0,561.0,651.0,47.0,0,0,0,0,178.75,30664.0,850
851,62.85,45744.0,439.0,0.0,0.0,2086.0,1293.0,416.48,129.0,483.0,69.0,0.0,0.0,25.25,0.0,6206.0,16723.0,3770.0,6880.0,553.0,0,0,2948.0,969.0,3329.0,50.0,315.0,0,561.0,651.0,38.0,0,0,0,0,157.22999999999593,29291.0,851
852,59.35,43321.0,439.0,0.0,0.0,1597.0,966.0,125.44,143.0,483.0,59.0,0.0,0.0,59.14,0.0,6391.0,15378.0,3773.0,7336.0,557.0,0,0,2769.0,799.0,3059.0,50.0,304.0,0,562.0,648.0,44.0,0,0,0,0,140.3000000000029,26491.0,852
853,58.2,42483.0,455.0,0.0,0.0,1820.0,1495.0,353.55,145.0,477.0,62.0,0.0,0.0,2.9,0.0,6399.0,14566.0,3822.0,6715.0,570.0,0,0,2726.0,705.0,2783.0,50.0,218.0,0,564.0,649.0,42.0,0,0,0,0,142.65000000000146,26544.0,853
854,58.9,43257.0,165.0,0.0,0.0,2442.0,2294.0,508.3,132.0,472.0,93.0,0.0,0.0,0.0,0.0,6274.0,14926.0,3796.0,5459.0,538.0,0,0,2726.0,776.0,2680.0,50.0,259.0,0,566.0,645.0,45.0,0,0,0,0,129.3000000000029,28799.0,854
855,60.99,43773.0,161.0,0.0,0.0,2568.0,2533.0,623.14,129.0,459.0,116.0,0.0,0.0,0.0,0.0,6175.0,16461.0,3927.0,3643.0,528.0,0,0,2745.0,914.0,2865.0,50.0,259.0,0,567.0,646.0,43.0,0,0,0,0,167.13999999999942,31047.0,855
856,62.36,43948.0,72.0,0.0,0.0,2854.0,2183.0,587.91,134.0,375.0,157.0,0.0,0.0,0.0,0.0,5935.0,18104.0,4118.0,1131.0,538.0,0,0,3207.0,959.0,3443.0,52.0,260.0,0,567.0,647.0,40.0,0,0,0,0,207.9100000000035,33399.0,856
857,67.0,45289.0,72.0,0.0,0.0,2904.0,1960.0,764.39,141.0,63.0,185.0,0.0,0.0,0.0,0.0,5995.0,18449.0,4276.0,48.0,539.0,0,0,3533.0,1209.0,4401.0,99.0,276.0,0,565.0,648.0,40.0,0,0,0,0,238.38999999999942,34805.0,857
858,68.47,46851.0,0.0,116.0,0.0,2852.0,1665.0,872.69,146.0,0.0,140.0,0.0,0.0,0.0,0.0,5947.0,18958.0,4427.0,0.0,548.0,0,0,3618.0,1419.0,4789.0,364.0,261.0,0,566.0,648.0,37.0,0,0,0,0,242.69000000000233,36078.0,858
859,66.83,46058.0,376.0,0.0,0.0,3006.0,1424.0,970.96,133.0,47.0,107.0,0.0,0.0,0.0,0.0,5794.0,19330.0,4330.0,0.0,538.0,0,0,3596.0,1453.0,4312.0,436.0,259.0,0,566.0,662.0,35.0,0,0,0,0,256.9599999999991,35917.0,859
860,61.77,43366.0,606.0,0.0,0.0,2519.0,1291.0,886.07,129.0,66.0,92.0,0.0,0.0,0.0,0.0,5845.0,19128.0,4232.0,0.0,532.0,0,0,3625.0,990.0,3222.0,472.0,237.0,0,567.0,663.0,40.0,0,0,0,0,248.0699999999997,34259.0,860
861,59.99,39816.0,617.0,0.0,0.0,2789.0,1984.0,1102.57,139.0,177.0,134.0,0.0,0.0,0.0,0.0,5950.0,15691.0,3849.0,0.0,547.0,0,0,3294.0,872.0,2936.0,354.0,201.0,0,569.0,662.0,46.0,0,0,0,0,241.5699999999997,30884.0,861
862,57.99,35653.0,0.0,0.0,0.0,2654.0,1976.0,1030.71,139.0,74.0,130.0,0.0,0.0,0.0,0.0,6219.0,12343.0,3463.0,0.0,550.0,0,0,2811.0,666.0,2605.0,164.0,201.0,0,569.0,663.0,45.0,0,0,0,0,241.70999999999913,26784.0,862
863,53.83,32167.0,5.0,0.0,0.0,2774.0,1744.0,1068.38,145.0,149.0,97.0,0.0,0.0,0.0,0.0,6444.0,10118.0,2944.0,0.0,547.0,0,0,2420.0,512.0,2412.0,54.0,201.0,0,567.0,665.0,44.0,0,0,0,0,241.38000000000102,23267.0,863
864,47.61,29238.0,173.0,0.0,0.0,2932.0,1784.0,1054.24,142.0,295.0,64.0,0.0,0.0,0.0,0.0,6436.0,8543.0,2700.0,0.0,524.0,0,0,2127.0,372.0,2099.0,1.0,28.0,0,567.0,663.0,46.0,0,0,0,0,248.23999999999796,20657.0,864
865,44.63,27274.0,305.0,0.0,0.0,2968.0,1837.0,1013.04,144.0,298.0,39.0,0.0,0.0,0.0,0.0,6289.0,7223.0,2447.0,0.0,532.0,0,0,2036.0,332.0,2026.0,1.0,21.0,0,568.0,663.0,45.0,0,0,0,0,229.04000000000087,18914.0,865
866,41.34,26304.0,364.0,0.0,0.0,2820.0,1617.0,987.33,138.0,202.0,40.0,0.0,0.0,0.0,0.0,5960.0,6959.0,2467.0,0.0,547.0,0,0,2040.0,306.0,1979.0,0.0,21.0,0,568.0,663.0,46.0,0,0,0,0,208.33000000000175,18319.0,866
867,41.19,26027.0,362.0,0.0,0.0,2688.0,1668.0,927.54,127.0,296.0,36.0,0.0,0.0,0.0,0.0,5528.0,7544.0,2327.0,0.0,545.0,0,0,2038.0,298.0,1934.0,0.0,22.0,0,569.0,663.0,45.0,0,0,0,0,202.54000000000087,18520.0,867
868,41.38,26497.0,362.0,0.0,0.0,2575.0,1768.0,753.47,138.0,348.0,37.0,0.0,0.0,0.0,0.0,5502.0,8055.0,2360.0,0.0,560.0,0,0,2075.0,327.0,2025.0,0.0,33.0,0,568.0,662.0,45.0,0,0,0,0,202.47000000000116,18925.0,868
869,46.14,28369.0,308.0,0.0,0.0,2935.0,1722.0,649.62,129.0,389.0,59.0,0.0,0.0,8.58,0.0,5486.0,9245.0,2687.0,0.0,561.0,0,0,2139.0,370.0,2101.0,0.0,46.0,0,519.0,662.0,46.0,0,0,0,0,164.03999999999724,20736.0,869
870,56.49,34461.0,76.0,0.0,0.0,2883.0,1946.0,553.02,135.0,427.0,123.0,0.0,0.0,1.1,0.0,5761.0,13260.0,3333.0,0.0,557.0,0,0,2461.0,679.0,2419.0,4.0,65.0,0,567.0,662.0,44.0,0,0,0,0,240.92000000000553,26237.0,870
871,67.0,41053.0,0.0,0.0,0.0,2453.0,1507.0,457.84,138.0,448.0,160.0,0.0,0.0,10.94,0.0,6102.0,17150.0,4078.0,107.0,556.0,0,0,2694.0,1442.0,3781.0,94.0,85.0,0,568.0,662.0,46.0,0,0,0,0,248.89999999999418,31017.0,871
872,75.0,45493.0,0.0,0.0,0.0,2249.0,1515.0,578.41,132.0,454.0,141.0,0.0,0.0,4.17,0.0,6324.0,17137.0,4151.0,1822.0,555.0,0,0,2723.0,1979.0,4798.0,1004.0,126.0,0,568.0,662.0,44.0,0,0,0,0,275.24000000000524,32505.0,872
873,65.88,46731.0,0.0,0.0,0.0,2951.0,1945.0,546.7,134.0,454.0,119.0,0.0,0.0,0.89,0.0,6105.0,16374.0,4034.0,4846.0,533.0,0,0,2522.0,1688.0,4274.0,189.0,138.0,0,569.0,663.0,45.0,0,0,0,0,251.80999999999767,31461.0,873
874,62.14,45912.0,177.0,0.0,0.0,2588.0,1753.0,572.1,122.0,454.0,91.0,0.0,0.0,3.78,0.0,6040.0,15136.0,4099.0,6515.0,530.0,0,0,2502.0,1522.0,3961.0,56.0,183.0,0,516.0,659.0,43.0,0,0,0,0,159.3199999999997,29353.0,874
875,59.88,45386.0,563.0,0.0,0.0,2461.0,1751.0,708.57,146.0,454.0,77.0,0.0,0.0,0.0,0.0,6054.0,14713.0,4029.0,7516.0,545.0,0,0,2495.0,1206.0,3594.0,0.0,183.0,0,563.0,660.0,44.0,0,0,0,0,188.5699999999997,28178.0,875
876,55.7,42539.0,644.0,0.0,0.0,2101.0,1630.0,743.77,126.0,454.0,73.0,0.0,0.0,0.0,0.0,5979.0,13869.0,3836.0,7678.0,553.0,0,0,2378.0,795.0,2742.0,0.0,182.0,0,566.0,660.0,43.0,0,0,0,0,171.77000000000407,26097.0,876
877,55.4,42121.0,519.0,0.0,0.0,2141.0,1837.0,780.59,127.0,454.0,77.0,0.0,0.0,0.0,0.0,5704.0,13933.0,3885.0,7254.0,557.0,0,0,2239.0,830.0,2600.0,0.0,182.0,0,564.0,658.0,42.0,0,0,0,0,162.5899999999965,26521.0,877
878,58.31,42732.0,193.0,0.0,0.0,2203.0,2002.0,753.46,134.0,454.0,102.0,0.0,0.0,0.0,0.0,5041.0,15213.0,4006.0,6117.0,547.0,0,0,2359.0,916.0,2795.0,114.0,193.0,0,566.0,659.0,46.0,0,0,0,0,183.45999999999913,28733.0,878
879,59.15,43447.0,0.0,0.0,0.0,2574.0,2462.0,781.82,150.0,445.0,139.0,0.0,0.0,0.0,0.0,5006.0,15842.0,4155.0,4237.0,536.0,0,0,2483.0,1161.0,3041.0,261.0,266.0,0,567.0,660.0,46.0,0,0,0,0,197.8199999999997,31117.0,879
880,62.15,43875.0,0.0,0.0,0.0,2552.0,2631.0,625.18,114.0,393.0,71.0,0.0,0.0,0.0,0.0,5389.0,17061.0,4381.0,1401.0,575.0,0,0,2831.0,1351.0,4067.0,55.0,258.0,0,566.0,660.0,44.0,0,0,0,0,222.1800000000003,32974.0,880
881,67.0,45266.0,0.0,0.0,0.0,2898.0,2241.0,547.78,122.0,306.0,31.0,0.0,0.0,5.85,0.0,5193.0,18100.0,4414.0,63.0,586.0,0,0,3221.0,1723.0,4615.0,617.0,248.0,0,564.0,663.0,46.0,0,0,0,0,252.9300000000003,35349.0,881
882,70.89,47078.0,97.0,0.0,0.0,2821.0,1728.0,754.0,144.0,227.0,97.0,0.0,0.0,0.17,0.0,5070.0,18770.0,4439.0,0.0,578.0,0,0,3295.0,1887.0,5170.0,1555.0,271.0,0,569.0,664.0,49.0,0,0,0,0,264.83000000000175,36789.0,882
883,67.0,46191.0,43.0,0.0,0.0,2844.0,1709.0,755.56,134.0,179.0,97.0,0.0,0.0,0.0,0.0,4859.0,18953.0,4491.0,0.0,579.0,0,0,3129.0,1630.0,4744.0,1405.0,270.0,0,520.0,667.0,44.0,0,0,0,0,223.55999999999767,36544.0,883
884,62.38,43555.0,33.0,0.0,0.0,2469.0,2080.0,822.6,138.0,299.0,88.0,0.0,0.0,0.0,0.0,4815.0,18578.0,4221.0,0.0,583.0,0,0,3149.0,1394.0,3873.0,570.0,272.0,0,523.0,666.0,45.0,0,0,0,0,223.59999999999854,34822.0,884
885,61.88,40449.0,80.0,0.0,0.0,2332.0,2150.0,904.22,137.0,287.0,49.0,0.0,0.0,0.0,0.0,4648.0,16381.0,4225.0,0.0,584.0,0,0,3074.0,1344.0,3592.0,187.0,295.0,0,572.0,666.0,44.0,0,0,0,0,270.22000000000116,32165.0,885
886,57.0,35966.0,115.0,0.0,1.0,2442.0,1929.0,998.81,142.0,277.0,0.0,0.0,0.0,0.0,0.0,4305.0,14706.0,3511.0,0.0,574.0,0,0,2972.0,764.0,2678.0,60.0,254.0,0,572.0,666.0,49.0,0,0,0,0,265.8099999999977,28934.0,886
887,52.34,32209.0,140.0,0.0,0.0,2590.0,1624.0,1044.92,151.0,274.0,34.0,0.0,0.0,0.0,0.0,4145.0,12376.0,3124.0,0.0,573.0,0,0,2679.0,665.0,2417.0,56.0,188.0,0,523.0,665.0,47.0,0,0,0,0,210.91999999999825,25600.0,887
888,57.06,29127.0,25.0,0.0,0.0,2249.0,1800.0,1018.62,147.0,117.0,28.0,0.0,0.0,0.0,0.0,3919.0,10280.0,2629.0,0.0,567.0,0,0,2829.0,407.0,2279.0,0.0,80.0,0,578.0,665.0,45.0,0,0,0,0,195.61999999999898,22884.0,888
889,56.05,27383.0,23.0,0.0,0.0,2380.0,1923.0,1038.98,141.0,101.0,12.0,0.0,0.0,0.0,0.0,3806.0,9095.0,2433.0,0.0,572.0,0,0,2353.0,378.0,2200.0,0.0,80.0,0,578.0,666.0,46.0,0,0,0,0,170.97999999999956,21331.0,889
890,54.34,26392.0,185.0,0.0,0.0,2448.0,1857.0,996.79,139.0,24.0,2.0,0.0,0.0,0.0,0.0,3762.0,8642.0,2363.0,0.0,572.0,0,0,2162.0,360.0,2062.0,0.0,80.0,0,579.0,665.0,43.0,0,0,0,0,127.79000000000087,20525.0,890
891,54.14,26291.0,186.0,96.0,0.0,2311.0,2105.0,945.71,141.0,0.0,0.0,0.0,0.0,0.0,0.0,3644.0,8592.0,2320.0,0.0,557.0,0,0,2162.0,357.0,2012.0,0.0,80.0,0,579.0,665.0,46.0,0,0,0,0,135.70999999999913,20589.0,891
